Tail,Flight,Crew,From,To,SDT,SAT,Flight_time,Cruise_time,Distance,Capacity,Pax,Timestring
T96,F293,C49,ORD,DFW,73734,79539,5805,4005,1290,200,160,20:28 -> 22:05
T96,F294,C05,DFW,DEN,84412,89056,4644,2844,1032,200,160,23:26 -> 00:44 (+1)
T97,F295,C109,ATL,DFW,20940,26223,5283,3483,1174,160,128,05:49 -> 07:17
T97,F296,C78,DFW,LAS,53146,60769,7623,5823,1694,160,128,14:45 -> 16:52
T98,F297,C110,LAX,DFW,20580,29503,8923,7123,1983,120,96,05:43 -> 08:11
T98,F298,C101,DFW,PHX,46789,53057,6268,4468,1393,120,96,12:59 -> 14:44
T98,F299,C95,PHX,DFW,63498,69766,6268,4468,1393,120,96,17:38 -> 19:22
T99,F300,C111,ATL,DFW,19920,25203,5283,3483,1174,160,128,05:32 -> 07:00
T99,F301,C108,DFW,ATL,41083,46366,5283,3483,1174,160,128,11:24 -> 12:52
T99,F302,C71,ATL,MIA,78057,82372,4315,2515,959,160,128,21:40 -> 22:52
T100,F303,C112,LAS,DFW,19980,27603,7623,5823,1694,200,160,05:33 -> 07:40
T100,F304,C109,DFW,LAS,43266,50889,7623,5823,1694,200,160,12:01 -> 14:08
T100,F305,C43,LAS,DFW,59951,67574,7623,5823,1694,200,160,16:39 -> 18:46
T100,F306,C18,DFW,SEA,78803,90809,12006,10206,2668,200,160,21:53 -> 01:13 (+1)
T101,F307,C113,IAH,ATL,19980,24961,4981,3181,1107,160,128,05:33 -> 06:56
T101,F308,C103,ATL,IAH,38407,43388,4981,3181,1107,160,128,10:40 -> 12:03
T101,F309,C67,IAH,SFO,78067,89888,11821,10021,2627,160,128,21:41 -> 00:58 (+1)
T102,F310,C114,DEN,DFW,19980,24624,4644,2844,1032,160,128,05:33 -> 06:50
T102,F311,C110,DFW,DEN,54369,59013,4644,2844,1032,160,128,15:06 -> 16:23
T102,F312,C100,DEN,DFW,61877,66521,4644,2844,1032,160,128,17:11 -> 18:28
T102,F313,C43,DFW,CLT,79782,86545,6763,4963,1503,160,128,22:09 -> 00:02 (+1)
T103,F314,C115,ORD,LAX,20880,33489,12609,10809,2802,120,96,05:48 -> 09:18
T103,F315,C82,LAX,SEA,38429,45341,6912,5112,1536,120,96,10:40 -> 12:35
T103,F316,C53,SEA,PHX,80841,88855,8014,6214,1781,120,96,22:27 -> 00:40 (+1)
T104,F317,C116,IAH,LAX,20280,30247,9967,8167,2215,200,160,05:38 -> 08:24
T104,F318,C75,LAX,IAH,47512,57479,9967,8167,2215,200,160,13:11 -> 15:57
T105,F319,C117,IAH,ORD,20640,27345,6705,4905,1490,160,128,05:44 -> 07:35
T105,F320,C117,ORD,SFO,29828,43161,13333,11533,2963,160,128,08:17 -> 11:59
T105,F321,C102,SFO,ORD,50213,63546,13333,11533,2963,160,128,13:56 -> 17:39
T105,F322,C79,ORD,LAX,68560,81169,12609,10809,2802,160,128,19:02 -> 22:32
T106,F323,C118,JFK,DEN,19920,31660,11740,9940,2609,200,160,05:32 -> 08:47
T106,F324,C105,DEN,JFK,42539,54279,11740,9940,2609,200,160,11:48 -> 15:04
T106,F325,C119,JFK,ATL,64320,69819,5499,3699,1222,200,160,17:52 -> 19:23
T107,F326,C120,DEN,LAX,21000,27232,6232,4432,1385,200,160,05:50 -> 07:33
T107,F327,C120,LAX,SEA,31060,37972,6912,5112,1536,200,160,08:37 -> 10:32
T107,F328,C85,SEA,SFO,41193,46111,4918,3118,1093,200,160,11:26 -> 12:48
T107,F329,C85,SFO,SEA,67182,72100,4918,3118,1093,200,160,18:39 -> 20:01
T108,F330,C121,LAS,ATL,19980,32598,12618,10818,2804,120,96,05:33 -> 09:03
T108,F331,C80,ATL,LAS,55782,68400,12618,10818,2804,120,96,15:29 -> 19:00
T108,F332,C46,LAS,ATL,78552,91170,12618,10818,2804,120,96,21:49 -> 01:19 (+1)
T109,F333,C122,CLT,DFW,20100,26863,6763,4963,1503,200,160,05:35 -> 07:27
T109,F334,C111,DFW,CLT,53220,59983,6763,4963,1503,200,160,14:47 -> 16:39
T109,F335,C111,CLT,MIA,66069,70789,4720,2920,1049,200,160,18:21 -> 19:39
T110,F336,C123,JFK,DEN,20520,32260,11740,9940,2609,160,128,05:42 -> 08:57
T110,F337,C110,DEN,SFO,61247,68231,6984,5184,1552,160,128,17:00 -> 18:57
T111,F338,C124,SEA,LAX,19860,26772,6912,5112,1536,200,160,05:31 -> 07:26
T111,F339,C115,LAX,ORD,49345,61954,12609,10809,2802,200,160,13:42 -> 17:12
T112,F340,C125,LAS,ATL,20160,32778,12618,10818,2804,200,160,05:36 -> 09:06
T112,F341,C108,ATL,LAS,48341,60959,12618,10818,2804,200,160,13:25 -> 16:55
T112,F342,C54,LAS,DFW,77644,85267,7623,5823,1694,200,160,21:34 -> 23:41
T113,F343,C126,SEA,ORD,20880,33304,12424,10624,2761,160,128,05:48 -> 09:15
T113,F344,C106,ORD,DEN,40205,46622,6417,4617,1426,160,128,11:10 -> 12:57
T113,F345,C40,DEN,JFK,68824,80564,11740,9940,2609,160,128,19:07 -> 22:22
T114,F346,C127,PHX,DEN,20580,24936,4356,2556,968,200,160,05:43 -> 06:55
T114,F347,C127,DEN,IAH,32915,39156,6241,4441,1387,200,160,09:08 -> 10:52
T114,F348,C96,IAH,ORD,45006,51711,6705,4905,1490,200,160,12:30 -> 14:21
T114,F349,C93,ORD,LAS,67904,78843,10939,9139,2431,200,160,18:51 -> 21:54
T115,F350,C128,DFW,DEN,21000,25644,4644,2844,1032,160,128,05:50 -> 07:07
T115,F351,C118,DEN,DFW,34064,38708,4644,2844,1032,160,128,09:27 -> 10:45
T115,F352,C112,DFW,DEN,46175,50819,4644,2844,1032,160,128,12:49 -> 14:06
T115,F353,C50,DEN,DFW,80057,84701,4644,2844,1032,160,128,22:14 -> 23:31
T116,F354,C129,JFK,ORD,20340,25681,5341,3541,1187,160,128,05:39 -> 07:08
T116,F355,C107,ORD,SFO,46859,60192,13333,11533,2963,160,128,13:00 -> 16:43
T117,F356,C130,LAS,ATL,20460,33078,12618,10818,2804,160,128,05:41 -> 09:11
T117,F357,C113,ATL,DFW,46081,51364,5283,3483,1174,160,128,12:48 -> 14:16
T117,F358,C113,DFW,DEN,60142,64786,4644,2844,1032,160,128,16:42 -> 17:59
T118,F359,C131,SEA,DEN,20940,28342,7402,5602,1645,200,160,05:49 -> 07:52
T118,F360,C106,DEN,ORD,54532,60949,6417,4617,1426,200,160,15:08 -> 16:55
T119,F361,C132,SEA,SFO,20820,25738,4918,3118,1093,160,128,05:47 -> 07:08
T119,F362,C117,SFO,PHX,55775,60482,4707,2907,1046,160,128,15:29 -> 16:48
T120,F363,C133,DFW,PHX,21000,27268,6268,4468,1393,120,96,05:50 -> 07:34
T120,F364,C133,PHX,SFO,29680,34387,4707,2907,1046,120,96,08:14 -> 09:33
T120,F365,C107,SFO,DEN,66105,73089,6984,5184,1552,120,96,18:21 -> 20:18
T120,F366,C52,DEN,DFW,80289,84933,4644,2844,1032,120,96,22:18 -> 23:35
T121,F367,C134,CLT,PHX,20880,33696,12816,11016,2848,120,96,05:48 -> 09:21
T121,F368,C97,PHX,CLT,52777,65593,12816,11016,2848,120,96,14:39 -> 18:13
T121,F369,C99,CLT,IAH,77042,83639,6597,4797,1466,120,96,21:24 -> 23:13
T122,F370,C135,SFO,ORD,20100,33433,13333,11533,2963,160,128,05:35 -> 09:17
T122,F371,C96,ORD,SFO,57906,71239,13333,11533,2963,160,128,16:05 -> 19:47
T123,F372,C136,PHX,DEN,20340,24696,4356,2556,968,200,160,05:39 -> 06:51
T123,F373,C112,DEN,PHX,55942,60298,4356,2556,968,200,160,15:32 -> 16:44
T123,F374,C91,PHX,ATL,68927,80397,11470,9670,2549,200,160,19:08 -> 22:19
T124,F375,C137,JFK,ATL,20100,25599,5499,3699,1222,160,128,05:35 -> 07:06
T124,F376,C137,ATL,JFK,27637,33136,5499,3699,1222,160,128,07:40 -> 09:12
T124,F377,C137,JFK,ATL,50096,55595,5499,3699,1222,160,128,13:54 -> 15:26
T124,F378,C76,ATL,JFK,75971,81470,5499,3699,1222,160,128,21:06 -> 22:37
T125,F379,C138,SFO,DFW,19980,30559,10579,8779,2351,200,160,05:33 -> 08:29
T125,F380,C114,DFW,JFK,43978,54031,10053,8253,2234,200,160,12:12 -> 15:00
T125,F381,C105,JFK,DFW,68869,78922,10053,8253,2234,200,160,19:07 -> 21:55
T126,F382,C139,LAS,ATL,20460,33078,12618,10818,2804,200,160,05:41 -> 09:11
T126,F383,C87,ATL,JFK,65866,71365,5499,3699,1222,200,160,18:17 -> 19:49
T127,F384,C140,LAS,IAH,20820,29649,8829,7029,1962,160,128,05:47 -> 08:14
T127,F385,C140,IAH,SFO,34798,46619,11821,10021,2627,160,128,09:39 -> 12:56
T127,F386,C110,SFO,ORD,71538,84871,13333,11533,2963,160,128,19:52 -> 23:34
T128,F387,C141,PHX,DFW,20460,26728,6268,4468,1393,120,96,05:41 -> 07:25
T128,F388,C118,DFW,ORD,54637,60442,5805,4005,1290,120,96,15:10 -> 16:47
T128,F389,C69,ORD,DFW,85346,91151,5805,4005,1290,120,96,23:42 -> 01:19 (+1)
T129,F390,C142,DEN,DFW,19800,24444,4644,2844,1032,120,96,05:30 -> 06:47
T129,F391,C122,DFW,ORD,29270,35075,5805,4005,1290,120,96,08:07 -> 09:44
T129,F392,C122,ORD,ATL,43174,47566,4392,2592,976,120,96,11:59 -> 13:12
T129,F393,C104,ATL,ORD,73190,77582,4392,2592,976,120,96,20:19 -> 21:33
T130,F394,C143,PHX,DEN,20460,24816,4356,2556,968,200,160,05:41 -> 06:53
T130,F395,C123,DEN,SFO,46928,53912,6984,5184,1552,200,160,13:02 -> 14:58
T130,F396,C132,SFO,ORD,70063,83396,13333,11533,2963,200,160,19:27 -> 23:09
T131,F397,C144,JFK,ATL,20220,25719,5499,3699,1222,200,160,05:37 -> 07:08
T131,F398,C121,ATL,JFK,55323,60822,5499,3699,1222,200,160,15:22 -> 16:53
T132,F399,C145,MIA,IAH,20820,27790,6970,5170,1549,120,96,05:47 -> 07:43
T132,F400,C127,IAH,MIA,44962,51932,6970,5170,1549,120,96,12:29 -> 14:25
T132,F401,C33,MIA,DEN,69257,81623,12366,10566,2748,120,96,19:14 -> 22:40
T133,F402,C146,LAX,DFW,19800,28723,8923,7123,1983,200,160,05:30 -> 07:58
T133,F403,C138,DFW,LAX,60681,69604,8923,7123,1983,200,160,16:51 -> 19:20
T133,F404,C12,LAX,DFW,80969,89892,8923,7123,1983,200,160,22:29 -> 00:58 (+1)
T134,F405,C147,LAX,DEN,20520,26752,6232,4432,1385,160,128,05:42 -> 07:25
T134,F406,C128,DEN,JFK,35583,47323,11740,9940,2609,160,128,09:53 -> 13:08
T134,F407,C114,JFK,DEN,61547,73287,11740,9940,2609,160,128,17:05 -> 20:21
T135,F408,C148,MIA,ORD,20160,28845,8685,6885,1930,200,160,05:36 -> 08:00
T135,F409,C126,ORD,SEA,36599,49023,12424,10624,2761,200,160,10:09 -> 13:37
T136,F410,C149,JFK,CLT,21000,24915,3915,2115,870,120,96,05:50 -> 06:55
T136,F411,C149,CLT,IAH,53405,60002,6597,4797,1466,120,96,14:50 -> 16:40
T136,F412,C75,IAH,DEN,67046,73287,6241,4441,1387,120,96,18:37 -> 20:21
T137,F413,C150,ORD,LAX,19920,32529,12609,10809,2802,200,160,05:32 -> 09:02
T137,F414,C116,LAX,ORD,59114,71723,12609,10809,2802,200,160,16:25 -> 19:55
T138,F415,C151,MIA,CLT,20580,25300,4720,2920,1049,160,128,05:43 -> 07:01
T138,F416,C151,CLT,DEN,34780,44446,9666,7866,2148,160,128,09:39 -> 12:20
T138,F417,C74,DEN,ORD,74013,80430,6417,4617,1426,160,128,20:33 -> 22:20
T139,F418,C152,SFO,SEA,19980,24898,4918,3118,1093,160,128,05:33 -> 06:54
T139,F419,C152,SEA,SFO,26842,31760,4918,3118,1093,160,128,07:27 -> 08:49
T139,F420,C133,SFO,PHX,52451,57158,4707,2907,1046,160,128,14:34 -> 15:52
T140,F421,C153,ATL,PHX,20160,31630,11470,9670,2549,200,160,05:36 -> 08:47
T140,F422,C101,PHX,ATL,60341,71811,11470,9670,2549,200,160,16:45 -> 19:56
T140,F423,C119,ATL,PHX,77693,89163,11470,9670,2549,200,160,21:34 -> 00:46 (+1)
T141,F424,C154,JFK,DEN,20100,31840,11740,9940,2609,120,96,05:35 -> 08:50
T141,F425,C131,DEN,LAS,53522,58062,4540,2740,1009,120,96,14:52 -> 16:07
T141,F426,C60,LAS,DEN,69495,74035,4540,2740,1009,120,96,19:18 -> 20:33
T142,F427,C155,ORD,LAS,20520,31459,10939,9139,2431,120,96,05:42 -> 08:44
T142,F428,C109,LAS,ORD,53503,64442,10939,9139,2431,120,96,14:51 -> 17:54
T142,F429,C102,ORD,LAS,72219,83158,10939,9139,2431,120,96,20:03 -> 23:05
T143,F430,C156,SEA,DEN,20280,27682,7402,5602,1645,160,128,05:38 -> 07:41
T143,F431,C136,DEN,LAX,61359,67591,6232,4432,1385,160,128,17:02 -> 18:46
T143,F432,C81,LAX,DEN,80225,86457,6232,4432,1385,160,128,22:17 -> 00:00 (+1)
T144,F433,C157,DFW,ORD,19860,25665,5805,4005,1290,160,128,05:31 -> 07:07
T144,F434,C129,ORD,LAX,42077,54686,12609,10809,2802,160,128,11:41 -> 15:11
T144,F435,C124,LAX,ORD,58574,71183,12609,10809,2802,160,128,16:16 -> 19:46
T144,F436,C70,ORD,LAX,80814,93423,12609,10809,2802,160,128,22:26 -> 01:57 (+1)
T145,F437,C158,JFK,DFW,20640,30693,10053,8253,2234,120,96,05:44 -> 08:31
T145,F438,C141,DFW,JFK,49033,59086,10053,8253,2234,120,96,13:37 -> 16:24
T145,F439,C32,JFK,DFW,74246,84299,10053,8253,2234,120,96,20:37 -> 23:24
T146,F440,C159,ORD,JFK,20760,26101,5341,3541,1187,200,160,05:46 -> 07:15
T146,F441,C128,JFK,ORD,55836,61177,5341,3541,1187,200,160,15:30 -> 16:59
T146,F442,C106,ORD,JFK,64461,69802,5341,3541,1187,200,160,17:54 -> 19:23
T146,F443,C13,JFK,ORD,83285,88626,5341,3541,1187,200,160,23:08 -> 00:37 (+1)
T147,F444,C160,DFW,JFK,20280,30333,10053,8253,2234,200,160,05:38 -> 08:25
T147,F445,C159,JFK,DFW,49245,59298,10053,8253,2234,200,160,13:40 -> 16:28
T148,F446,C161,MIA,DFW,20100,28209,8109,6309,1802,160,128,05:35 -> 07:50
T148,F447,C142,DFW,LAX,52196,61119,8923,7123,1983,160,128,14:29 -> 16:58
T148,F448,C129,LAX,DFW,79560,88483,8923,7123,1983,160,128,22:06 -> 00:34 (+1)
T149,F449,C162,SFO,PHX,20700,25407,4707,2907,1046,160,128,05:45 -> 07:03
T149,F450,C162,PHX,IAH,28432,35722,7290,5490,1620,160,128,07:53 -> 09:55
T149,F451,C89,IAH,LAX,57451,67418,9967,8167,2215,160,128,15:57 -> 18:43
T150,F452,C163,LAS,ATL,20100,32718,12618,10818,2804,200,160,05:35 -> 09:05
T150,F453,C125,ATL,DEN,42116,50783,8667,6867,1926,200,160,11:41 -> 14:06
T150,F454,C113,DEN,LAS,68860,73400,4540,2740,1009,200,160,19:07 -> 20:23
T150,F455,C57,LAS,DFW,84784,92407,7623,5823,1694,200,160,23:33 -> 01:40 (+1)
T151,F456,C164,CLT,JFK,20580,24495,3915,2115,870,200,160,05:43 -> 06:48
T151,F457,C160,JFK,ATL,39052,44551,5499,3699,1222,200,160,10:50 -> 12:22
T151,F458,C122,ATL,DFW,60689,65972,5283,3483,1174,200,160,16:51 -> 18:19
T152,F459,C165,DFW,ORD,19800,25605,5805,4005,1290,160,128,05:30 -> 07:06
T152,F460,C135,ORD,JFK,42713,48054,5341,3541,1187,160,128,11:51 -> 13:20
T152,F461,C35,JFK,MIA,81977,89883,7906,6106,1757,160,128,22:46 -> 00:58 (+1)
T153,F462,C166,DEN,JFK,19920,31660,11740,9940,2609,120,96,05:32 -> 08:47
T153,F463,C164,JFK,ORD,35331,40672,5341,3541,1187,120,96,09:48 -> 11:17
T153,F464,C148,ORD,DEN,57805,64222,6417,4617,1426,120,96,16:03 -> 17:50
T154,F465,C167,CLT,DFW,20160,26923,6763,4963,1503,120,96,05:36 -> 07:28
T154,F466,C146,DFW,LAX,39812,48735,8923,7123,1983,120,96,11:03 -> 13:32
T154,F467,C142,LAX,DFW,67817,76740,8923,7123,1983,120,96,18:50 -> 21:19
T155,F468,C168,SEA,ORD,20880,33304,12424,10624,2761,200,160,05:48 -> 09:15
T155,F469,C157,ORD,SEA,58609,71033,12424,10624,2761,200,160,16:16 -> 19:43
T155,F470,C68,SEA,DFW,80655,92661,12006,10206,2668,200,160,22:24 -> 01:44 (+1)
T156,F471,C169,ATL,MIA,20100,24415,4315,2515,959,200,160,05:35 -> 06:46
T156,F472,C90,MIA,ATL,49445,53760,4315,2515,959,200,160,13:44 -> 14:56
T156,F473,C91,ATL,MIA,86372,90687,4315,2515,959,200,160,23:59 -> 01:11 (+1)
T157,F474,C170,DEN,ORD,20820,27237,6417,4617,1426,120,96,05:47 -> 07:33
T157,F475,C165,ORD,LAS,32573,43512,10939,9139,2431,120,96,09:02 -> 12:05
T157,F476,C131,LAS,ORD,60222,71161,10939,9139,2431,120,96,16:43 -> 19:46
T158,F477,C171,LAS,ATL,20400,33018,12618,10818,2804,160,128,05:40 -> 09:10
T158,F478,C90,ATL,LAS,59077,71695,12618,10818,2804,160,128,16:24 -> 19:54
T159,F479,C172,SFO,LAS,20460,23448,2988,1188,664,200,160,05:41 -> 06:30
T159,F480,C155,LAS,DFW,41610,49233,7623,5823,1694,200,160,11:33 -> 13:40
T159,F481,C158,DFW,LAX,54673,63596,8923,7123,1983,200,160,15:11 -> 17:39
T159,F482,C89,LAX,DFW,77800,86723,8923,7123,1983,200,160,21:36 -> 00:05 (+1)
T160,F483,C173,LAS,ORD,20040,30979,10939,9139,2431,200,160,05:34 -> 08:36
T160,F484,C168,ORD,LAS,35888,46827,10939,9139,2431,200,160,09:58 -> 13:00
T160,F485,C78,LAS,ORD,67137,78076,10939,9139,2431,200,160,18:38 -> 21:41
T161,F486,C174,ORD,CLT,20460,24798,4338,2538,964,160,128,05:41 -> 06:53
T161,F487,C174,CLT,DEN,38975,48641,9666,7866,2148,160,128,10:49 -> 13:30
T162,F488,C175,ORD,LAS,20640,31579,10939,9139,2431,160,128,05:44 -> 08:46
T162,F489,C172,LAS,ORD,43464,54403,10939,9139,2431,160,128,12:04 -> 15:06
T162,F490,C164,ORD,ATL,60646,65038,4392,2592,976,160,128,16:50 -> 18:03
T162,F491,C130,ATL,DFW,71554,76837,5283,3483,1174,160,128,19:52 -> 21:20
T163,F492,C176,ATL,LAS,20580,33198,12618,10818,2804,120,96,05:43 -> 09:13
T163,F493,C175,LAS,ATL,38885,51503,12618,10818,2804,120,96,10:48 -> 14:18
T164,F494,C177,JFK,MIA,20160,28066,7906,6106,1757,160,128,05:36 -> 07:47
T164,F495,C169,MIA,JFK,30041,37947,7906,6106,1757,160,128,08:20 -> 10:32
T164,F496,C135,JFK,MIA,61628,69534,7906,6106,1757,160,128,17:07 -> 19:18
T164,F497,C30,MIA,DFW,81395,89504,8109,6309,1802,160,128,22:36 -> 00:51 (+1)
T165,F498,C178,SFO,ORD,20640,33973,13333,11533,2963,120,96,05:44 -> 09:26
T165,F499,C170,ORD,SFO,38798,52131,13333,11533,2963,120,96,10:46 -> 14:28
T165,F500,C29,SFO,LAS,75424,78412,2988,1188,664,120,96,20:57 -> 21:46
T166,F501,C179,SEA,DEN,19980,27382,7402,5602,1645,200,160,05:33 -> 07:36
T166,F502,C143,DEN,SEA,45221,52623,7402,5602,1645,200,160,12:33 -> 14:37
T166,F503,C82,SEA,ORD,63358,75782,12424,10624,2761,200,160,17:35 -> 21:03
T167,F504,C180,DEN,MIA,20700,33066,12366,10566,2748,160,128,05:45 -> 09:11
T167,F505,C127,MIA,DEN,64635,77001,12366,10566,2748,160,128,17:57 -> 21:23
T167,F506,C60,DEN,MIA,79061,91427,12366,10566,2748,160,128,21:57 -> 01:23 (+1)
T168,F507,C181,PHX,DFW,20580,26848,6268,4468,1393,200,160,05:43 -> 07:27
T168,F508,C161,DFW,MIA,45470,53579,8109,6309,1802,200,160,12:37 -> 14:52
T168,F509,C177,MIA,DFW,58746,66855,8109,6309,1802,200,160,16:19 -> 18:34
T168,F510,C49,DFW,MIA,85083,93192,8109,6309,1802,200,160,23:38 -> 01:53 (+1)
T169,F511,C182,CLT,JFK,20340,24255,3915,2115,870,200,160,05:39 -> 06:44
T169,F512,C166,JFK,ORD,34926,40267,5341,3541,1187,200,160,09:42 -> 11:11
T169,F513,C118,ORD,CLT,62897,67235,4338,2538,964,200,160,17:28 -> 18:40
T169,F514,C97,CLT,DFW,79337,86100,6763,4963,1503,200,160,22:02 -> 23:55
T170,F515,C183,ORD,ATL,20700,25092,4392,2592,976,120,96,05:45 -> 06:58
T170,F516,C139,ATL,JFK,35857,41356,5499,3699,1222,120,96,09:57 -> 11:29
T170,F517,C169,JFK,ATL,43716,49215,5499,3699,1222,120,96,12:08 -> 13:40
T170,F518,C101,ATL,DFW,76204,81487,5283,3483,1174,120,96,21:10 -> 22:38
T171,F519,C184,LAS,ATL,20820,33438,12618,10818,2804,120,96,05:47 -> 09:17
T171,F520,C144,ATL,JFK,48376,53875,5499,3699,1222,120,96,13:26 -> 14:57
T172,F521,C185,DEN,SFO,20580,27564,6984,5184,1552,200,160,05:43 -> 07:39
T172,F522,C152,SFO,ORD,38481,51814,13333,11533,2963,200,160,10:41 -> 14:23
T172,F523,C109,ORD,SFO,69166,82499,13333,11533,2963,200,160,19:12 -> 22:54
T173,F524,C186,LAS,DEN,20700,25240,4540,2740,1009,200,160,05:45 -> 07:00
T173,F525,C147,DEN,ORD,37615,44032,6417,4617,1426,200,160,10:26 -> 12:13
T173,F526,C147,ORD,DEN,56940,63357,6417,4617,1426,200,160,15:49 -> 17:35
T173,F527,C94,DEN,ORD,72967,79384,6417,4617,1426,200,160,20:16 -> 22:03
T173,F528,C36,ORD,DEN,86001,92418,6417,4617,1426,200,160,23:53 -> 01:40 (+1)
T174,F529,C187,LAS,SEA,21000,27277,6277,4477,1395,120,96,05:50 -> 07:34
T174,F530,C120,SEA,ORD,49008,61432,12424,10624,2761,120,96,13:36 -> 17:03
T175,F531,C188,MIA,ORD,20520,29205,8685,6885,1930,120,96,05:42 -> 08:06
T175,F532,C152,ORD,MIA,60578,69263,8685,6885,1930,120,96,16:49 -> 19:14
T175,F533,C38,MIA,ATL,81378,85693,4315,2515,959,120,96,22:36 -> 23:48
T176,F534,C189,MIA,DFW,20640,28749,8109,6309,1802,160,128,05:44 -> 07:59
T176,F535,C167,DFW,DEN,36596,41240,4644,2844,1032,160,128,10:09 -> 11:27
T176,F536,C125,DEN,DFW,56683,61327,4644,2844,1032,160,128,15:44 -> 17:02
T177,F537,C190,JFK,MIA,20820,28726,7906,6106,1757,200,160,05:47 -> 07:58
T177,F538,C180,MIA,JFK,35578,43484,7906,6106,1757,200,160,09:52 -> 12:04
T177,F539,C139,JFK,MIA,60228,68134,7906,6106,1757,200,160,16:43 -> 18:55
T178,F540,C191,LAX,DEN,20940,27172,6232,4432,1385,120,96,05:49 -> 07:32
T178,F541,C151,DEN,SEA,61801,69203,7402,5602,1645,120,96,17:10 -> 19:13
T179,F542,C192,SFO,DEN,19860,26844,6984,5184,1552,200,160,05:31 -> 07:27
T179,F543,C154,DEN,SFO,36100,43084,6984,5184,1552,200,160,10:01 -> 11:58
T179,F544,C140,SFO,DEN,52663,59647,6984,5184,1552,200,160,14:37 -> 16:34
T180,F545,C193,IAH,CLT,20400,26997,6597,4797,1466,200,160,05:40 -> 07:29
T180,F546,C193,CLT,JFK,33688,37603,3915,2115,870,200,160,09:21 -> 10:26
T180,F547,C106,JFK,DFW,71830,81883,10053,8253,2234,200,160,19:57 -> 22:44
T181,F548,C194,MIA,IAH,19980,26950,6970,5170,1549,160,128,05:33 -> 07:29
T181,F549,C194,IAH,SFO,28841,40662,11821,10021,2627,160,128,08:00 -> 11:17
T181,F550,C123,SFO,SEA,70431,75349,4918,3118,1093,160,128,19:33 -> 20:55
T181,F551,C72,SEA,SFO,77730,82648,4918,3118,1093,160,128,21:35 -> 22:57
T182,F552,C195,DEN,ORD,20220,26637,6417,4617,1426,160,128,05:37 -> 07:23
T182,F553,C166,ORD,LAX,50566,63175,12609,10809,2802,160,128,14:02 -> 17:32
T182,F554,C146,LAX,DFW,69323,78246,8923,7123,1983,160,128,19:15 -> 21:44
T183,F555,C196,PHX,ATL,20400,31870,11470,9670,2549,120,96,05:40 -> 08:51
T183,F556,C163,ATL,JFK,42523,48022,5499,3699,1222,120,96,11:48 -> 13:20
T183,F557,C180,JFK,DFW,50071,60124,10053,8253,2234,120,96,13:54 -> 16:42
T184,F558,C197,DEN,ATL,19860,28527,8667,6867,1926,160,128,05:31 -> 07:55
T184,F559,C160,ATL,DEN,47465,56132,8667,6867,1926,160,128,13:11 -> 15:35
T184,F560,C140,DEN,ATL,63141,71808,8667,6867,1926,160,128,17:32 -> 19:56
T185,F561,C198,IAH,SFO,20460,32281,11821,10021,2627,160,128,05:41 -> 08:58
T185,F562,C154,SFO,IAH,51192,63013,11821,10021,2627,160,128,14:13 -> 17:30
T186,F563,C199,JFK,ORD,20280,25621,5341,3541,1187,160,128,05:38 -> 07:07
T186,F564,C199,ORD,JFK,27836,33177,5341,3541,1187,160,128,07:43 -> 09:12
T186,F565,C144,JFK,ORD,56161,61502,5341,3541,1187,160,128,15:36 -> 17:05
T186,F566,C115,ORD,JFK,63990,69331,5341,3541,1187,160,128,17:46 -> 19:15
T187,F567,C200,DFW,CLT,20280,27043,6763,4963,1503,120,96,05:38 -> 07:30
T187,F568,C200,CLT,JFK,48793,52708,3915,2115,870,120,96,13:33 -> 14:38
T187,F569,C62,JFK,ATL,77570,83069,5499,3699,1222,120,96,21:32 -> 23:04
T188,F570,C201,CLT,DFW,20100,26863,6763,4963,1503,160,128,05:35 -> 07:27
T188,F571,C155,DFW,ORD,51735,57540,5805,4005,1290,160,128,14:22 -> 15:59
T188,F572,C172,ORD,LAS,61595,72534,10939,9139,2431,160,128,17:06 -> 20:08
T189,F573,C202,LAS,IAH,20160,28989,8829,7029,1962,160,128,05:36 -> 08:03
T189,F574,C92,IAH,LAX,63434,73401,9967,8167,2215,160,128,17:37 -> 20:23
T190,F575,C203,CLT,IAH,20340,26937,6597,4797,1466,120,96,05:39 -> 07:28
T190,F576,C103,IAH,CLT,50761,57358,6597,4797,1466,120,96,14:06 -> 15:55
T191,F577,C204,MIA,ORD,20460,29145,8685,6885,1930,200,160,05:41 -> 08:05
T191,F578,C173,ORD,SEA,50878,63302,12424,10624,2761,200,160,14:07 -> 17:35
T191,F579,C85,SEA,LAX,80954,87866,6912,5112,1536,200,160,22:29 -> 00:24 (+1)
T192,F580,C205,PHX,ATL,20340,31810,11470,9670,2549,200,160,05:39 -> 08:50
T192,F581,C171,ATL,PHX,35353,46823,11470,9670,2549,200,160,09:49 -> 13:00
T192,F582,C134,PHX,SEA,54352,62366,8014,6214,1781,200,160,15:05 -> 17:19
T193,F583,C206,PHX,IAH,20460,27750,7290,5490,1620,200,160,05:41 -> 07:42
T193,F584,C145,IAH,MIA,49945,56915,6970,5170,1549,200,160,13:52 -> 15:48
T193,F585,C98,MIA,IAH,69763,76733,6970,5170,1549,200,160,19:22 -> 21:18
T194,F586,C207,MIA,IAH,20520,27490,6970,5170,1549,200,160,05:42 -> 07:38
