Itinerary,Flight_legs,From,To,SDT,SAT,Pax
I595,F183-F332,IAH,ATL,52125,91170,16
I596,F332,LAS,ATL,78552,91170,11
I597,F333,CLT,DFW,20100,26863,108
I598,F00-F334,SEA,CLT,20580,59983,7
I599,F274-F334,ATL,CLT,20280,59983,17
I600,F297-F334,LAX,CLT,20580,59983,42
I601,F334,DFW,CLT,53220,59983,94
I602,F211-F335,DEN,MIA,34989,70789,15
I603,F335,CLT,MIA,66069,70789,145
I604,F336,JFK,DEN,20520,32260,41
I605,F283-F337,MIA,SFO,20940,68231,66
I606,F337,DEN,SFO,61247,68231,36
I607,F338,SEA,LAX,19860,26772,160
I608,F41-F339,DFW,ORD,30332,61954,50
I609,F47-F339,DEN,ORD,20820,61954,26
I610,F199-F207-F339,SFO,ORD,19980,61954,19
I611,F339,LAX,ORD,49345,61954,38
I612,F340,LAS,ATL,20160,32778,160
I613,F10-F341,ORD,LAS,36585,60959,61
I614,F192-F341,IAH,LAS,20760,60959,32
I615,F301-F341,DFW,LAS,41083,60959,39
I616,F341,ATL,LAS,48341,60959,28
I617,F111-F342,SEA,DFW,59360,85267,51
I618,F134-F342,ATL,DFW,61230,85267,21
I619,F163-F342,SEA,DFW,48929,85267,38
I620,F231-F342,SEA,DFW,38128,85267,30
I621,F342,LAS,DFW,77644,85267,20
I622,F343,SEA,ORD,20880,33304,89
I623,F344,ORD,DEN,40205,46622,47
I624,F14-F345,CLT,JFK,46790,80564,23
I625,F28-F345,SFO,JFK,35278,80564,7
I626,F206-F345,ATL,JFK,20220,80564,36
I627,F345,DEN,JFK,68824,80564,41
I628,F346,PHX,DEN,20580,24936,96
I629,F66-F347,LAX,IAH,20580,39156,77
I630,F199-F347,SFO,IAH,19980,39156,17
I631,F347,DEN,IAH,32915,39156,44
I632,F145-F348,ATL,ORD,20400,51711,41
I633,F259-F348,ATL,ORD,19980,51711,23
I634,F348,IAH,ORD,45006,51711,23
I635,F16-F349,JFK,LAS,20760,78843,13
I636,F321-F349,SFO,LAS,50213,78843,23
I637,F339-F349,LAX,LAS,49345,78843,27
I638,F343-F349,SEA,LAS,20880,78843,39
I639,F259-F348-F349,ATL,LAS,19980,78843,16
I640,F348-F349,IAH,LAS,45006,78843,31
I641,F349,ORD,LAS,67904,78843,6
I642,F350,DFW,DEN,21000,25644,84
I643,F06-F351,JFK,DFW,19860,38708,3
I644,F206-F351,ATL,DFW,20220,38708,24
I645,F246-F351,LAX,DFW,20340,38708,26
I646,F262-F351,ATL,DFW,19980,38708,45
I647,F351,DEN,DFW,34064,38708,30
I648,F214-F352,LAX,DEN,29180,50819,7
I649,F352,DFW,DEN,46175,50819,74
I650,F20-F353,LAX,DFW,67396,84701,61
I651,F53-F353,IAH,DFW,57763,84701,36
I652,F120-F161-F353,SEA,DFW,20580,84701,27
I653,F353,DEN,DFW,80057,84701,4
I654,F354,JFK,ORD,20340,25681,34
I655,F21-F355,IAH,SFO,20220,60192,12
I656,F120-F355,SEA,SFO,20580,60192,16
I657,F355,ORD,SFO,46859,60192,100
I658,F356,LAS,ATL,20460,33078,61
I659,F10-F357,ORD,DFW,36585,51364,25
I660,F192-F357,IAH,DFW,20760,51364,15
I661,F02-F242-F357,LAS,DFW,20040,51364,2
I662,F357,ATL,DFW,46081,51364,38
I663,F274-F358,ATL,DEN,20280,64786,13
I664,F291-F358,ATL,DEN,20220,64786,15
I665,F333-F358,CLT,DEN,20100,64786,52
I666,F358,DFW,DEN,60142,64786,24
I667,F359,SEA,DEN,20940,28342,160
I668,F18-F360,LAX,ORD,20700,60949,6
I669,F66-F360,LAX,ORD,20580,60949,26
I670,F83-F360,DFW,ORD,46099,60949,36
I671,F206-F360,ATL,ORD,20220,60949,13
I672,F346-F360,PHX,ORD,20580,60949,64
I673,F360,DEN,ORD,54532,60949,10
I674,F361,SEA,SFO,20820,25738,79
I675,F173-F362,DFW,PHX,20400,60482,40
I676,F277-F362,IAH,PHX,20100,60482,37
I677,F361-F362,SEA,PHX,20820,60482,49
I678,F362,SFO,PHX,55775,60482,2
I679,F363,DFW,PHX,21000,27268,35
I680,F364,PHX,SFO,29680,34387,35
I681,F364-F365,PHX,DEN,29680,73089,38
I682,F365,SFO,DEN,66105,73089,58
I683,F28-F366,SFO,DFW,35278,84933,4
I684,F51-F366,IAH,DFW,19920,84933,5
I685,F53-F366,IAH,DFW,57763,84933,24
I686,F75-F366,CLT,DFW,20460,84933,3
I687,F161-F366,ORD,DFW,68328,84933,9
I688,F238-F366,CLT,DFW,56415,84933,39
I689,F135-F272-F366,SEA,DFW,20880,84933,10
I690,F366,DEN,DFW,80289,84933,2
I691,F367,CLT,PHX,20880,33696,96
I692,F70-F368,IAH,CLT,20040,65593,37
I693,F180-F368,DFW,CLT,42897,65593,39
I694,F186-F368,ORD,CLT,40205,65593,17
I695,F368,PHX,CLT,52777,65593,2
I696,F268-F369,PHX,IAH,55863,83639,25
I697,F369,CLT,IAH,77042,83639,71
I698,F370,SFO,ORD,20100,33433,13
I699,F21-F371,IAH,SFO,20220,71239,4
I700,F106-F371,CLT,SFO,20640,71239,6
I701,F114-F371,LAX,SFO,36712,71239,27
I702,F136-F371,PHX,SFO,31937,71239,4
I703,F157-F371,LAS,SFO,19800,71239,13
I704,F250-F371,PHX,SFO,20040,71239,30
I705,F287-F371,LAX,SFO,20760,71239,27
I706,F371,ORD,SFO,57906,71239,17
I707,F372,PHX,DEN,20340,24696,106
I708,F45-F373,IAH,PHX,41457,60298,7
I709,F66-F373,LAX,PHX,20580,60298,22
I710,F83-F373,DFW,PHX,46099,60298,19
I711,F283-F373,MIA,PHX,20940,60298,33
I712,F344-F373,ORD,PHX,40205,60298,46
I713,F373,DEN,PHX,55942,60298,33
I714,F135-F374,SEA,ATL,20880,80397,15
I715,F186-F374,ORD,ATL,40205,80397,10
I716,F225-F374,SEA,ATL,20220,80397,61
I717,F266-F374,DEN,ATL,61121,80397,4
I718,F271-F374,DEN,ATL,38729,80397,24
I719,F374,PHX,ATL,68927,80397,46
I720,F375,JFK,ATL,20100,25599,128
I721,F376,ATL,JFK,27637,33136,83
I722,F377,JFK,ATL,50096,55595,85
I723,F170-F378,LAS,JFK,20940,81470,27
I724,F192-F378,IAH,JFK,20760,81470,8
I725,F195-F378,LAS,JFK,19800,81470,67
I726,F378,ATL,JFK,75971,81470,26
I727,F379,SFO,DFW,19980,30559,106
I728,F85-F380,CLT,JFK,20520,54031,6
I729,F291-F380,ATL,JFK,20220,54031,7
I730,F297-F380,LAX,JFK,20580,54031,26
I731,F310-F380,DEN,JFK,19980,54031,56
I732,F380,DFW,JFK,43978,54031,61
I733,F196-F381,ATL,DFW,34968,78922,44
I734,F228-F381,DEN,DFW,20220,78922,34
I735,F376-F381,ATL,DFW,27637,78922,45
I736,F381,JFK,DFW,68869,78922,37
I737,F382,LAS,ATL,20460,33078,69
I738,F34-F383,PHX,JFK,20040,71365,45
I739,F146-F383,IAH,JFK,49356,71365,10
I740,F192-F383,IAH,JFK,20760,71365,7
I741,F330-F383,LAS,JFK,19980,71365,36
I742,F383,ATL,JFK,65866,71365,62
I743,F384,LAS,IAH,20820,29649,128
I744,F145-F385,ATL,SFO,20400,46619,18
I745,F182-F385,LAS,SFO,19920,46619,20
I746,F385,IAH,SFO,34798,46619,90
I747,F131-F386,DFW,ORD,33970,84871,27
I748,F328-F386,SEA,ORD,41193,84871,66
I749,F337-F386,DEN,ORD,61247,84871,26
I750,F386,SFO,ORD,71538,84871,9
I751,F387,PHX,DFW,20460,26728,51
I752,F388,DFW,ORD,54637,60442,96
I753,F60-F389,CLT,DFW,20700,91151,6
I754,F92-F389,IAH,DFW,40677,91151,39
I755,F202-F389,LAS,DFW,43606,91151,50
I756,F389,ORD,DFW,85346,91151,1
I757,F390,DEN,DFW,19800,24444,96
I758,F295-F391,ATL,ORD,20940,35075,32
I759,F391,DFW,ORD,29270,35075,25
I760,F16-F392,JFK,ATL,20760,47566,8
I761,F21-F392,IAH,ATL,20220,47566,4
I762,F287-F392,LAX,ATL,20760,47566,8
I763,F391-F392,DFW,ATL,29270,47566,7
I764,F392,ORD,ATL,43174,47566,31
I765,F133-F393,LAS,ORD,21000,77582,18
I766,F146-F393,IAH,ORD,49356,77582,7
I767,F130-F275-F393,SFO,ORD,20100,77582,15
I768,F393,ATL,ORD,73190,77582,56
I769,F394,PHX,DEN,20460,24816,58
I770,F06-F395,JFK,SFO,19860,53912,2
I771,F66-F395,LAX,SFO,20580,53912,16
I772,F75-F395,CLT,SFO,20460,53912,4
I773,F395,DEN,SFO,46928,53912,138
I774,F71-F396,PHX,ORD,30333,83396,34
I775,F173-F396,DFW,ORD,20400,83396,30
I776,F396,SFO,ORD,70063,83396,96
I777,F397,JFK,ATL,20220,25719,92
I778,F10-F398,ORD,JFK,36585,60822,16
I779,F121-F398,ORD,JFK,43823,60822,30
I780,F09-F125-F398,IAH,JFK,19920,60822,11
I781,F125-F398,ORD,JFK,39369,60822,4
I782,F133-F398,LAS,JFK,21000,60822,8
I783,F282-F398,LAS,JFK,39299,60822,55
I784,F391-F392-F398,DFW,JFK,29270,60822,6
I785,F398,ATL,JFK,55323,60822,17
I786,F399,MIA,IAH,20820,27790,51
I787,F220-F400,LAX,MIA,32803,51932,35
I788,F400,IAH,MIA,44962,51932,38
I789,F401,MIA,DEN,69257,81623,96
I790,F402,LAX,DFW,19800,28723,110
I791,F179-F403,CLT,LAX,20100,69604,37
I792,F253-F403,PHX,LAX,20160,69604,25
I793,F357-F403,ATL,LAX,46081,69604,31
I794,F403,DFW,LAX,60681,69604,67
I795,F213-F404,SEA,DFW,19980,89892,25
I796,F317-F404,IAH,DFW,20280,89892,50
I797,F404,LAX,DFW,80969,89892,85
I798,F405,LAX,DEN,20520,26752,128
I799,F394-F406,PHX,JFK,20460,47323,58
I800,F406,DEN,JFK,35583,47323,39
I801,F407,JFK,DEN,61547,73287,128
I802,F408,MIA,ORD,20160,28845,10
I803,F100-F409,SFO,SEA,20640,49023,31
I804,F409,ORD,SEA,36599,49023,129
I805,F410,JFK,CLT,21000,24915,96
I806,F411,CLT,IAH,53405,60002,96
I807,F193-F412,ATL,DEN,47726,73287,39
I808,F220-F412,LAX,DEN,32803,73287,18
I809,F251-F412,ORD,DEN,47739,73287,14
I810,F412,IAH,DEN,67046,73287,18
I811,F413,ORD,LAX,19920,32529,160
I812,F32-F414,IAH,ORD,34476,71723,17
I813,F41-F414,DFW,ORD,30332,71723,47
I814,F113-F414,SEA,ORD,20700,71723,24
I815,F190-F414,SEA,ORD,20460,71723,45
I816,F414,LAX,ORD,59114,71723,27
I817,F415,MIA,CLT,20580,25300,128
I818,F416,CLT,DEN,34780,44446,128
I819,F48-F417,LAX,ORD,38805,80430,3
I820,F88-F417,SEA,ORD,21000,80430,30
I821,F265-F417,PHX,ORD,40091,80430,41
I822,F270-F417,JFK,ORD,19860,80430,8
I823,F311-F417,DFW,ORD,54369,80430,25
I824,F358-F417,DFW,ORD,60142,80430,15
I825,F417,DEN,ORD,74013,80430,6
I826,F418,SFO,SEA,19980,24898,128
I827,F419,SEA,SFO,26842,31760,78
I828,F85-F131-F420,CLT,PHX,20520,57158,22
I829,F420,SFO,PHX,52451,57158,106
I830,F421,ATL,PHX,20160,31630,160
I831,F180-F422,DFW,ATL,42897,71811,15
I832,F221-F422,IAH,ATL,47455,71811,40
I833,F422,PHX,ATL,60341,71811,73
I834,F263-F423,DEN,PHX,61269,89163,16
I835,F377-F423,JFK,PHX,50096,89163,43
I836,F287-F392-F423,LAX,PHX,20760,89163,6
I837,F391-F392-F423,DFW,PHX,29270,89163,5
I838,F423,ATL,PHX,77693,89163,90
I839,F424,JFK,DEN,20100,31840,15
I840,F75-F425,CLT,LAS,20460,58062,2
I841,F336-F425,JFK,LAS,20520,58062,49
I842,F425,DEN,LAS,53522,58062,45
I843,F65-F426,DFW,DEN,55033,74035,4
I844,F231-F426,SEA,DEN,38128,74035,28
I845,F281-F426,IAH,DEN,20040,74035,49
I846,F426,LAS,DEN,69495,74035,15
I847,F427,ORD,LAS,20520,31459,96
I848,F55-F428,DEN,ORD,20220,64442,47
I849,F428,LAS,ORD,53503,64442,49
I850,F57-F429,SEA,LAS,20160,83158,7
I851,F136-F429,PHX,LAS,31937,83158,2
I852,F256-F429,IAH,LAS,19980,83158,59
I853,F429,ORD,LAS,72219,83158,28
I854,F430,SEA,DEN,20280,27682,37
I855,F14-F431,CLT,LAX,46790,67591,17
I856,F424-F431,JFK,LAX,20100,67591,46
I857,F431,DEN,LAX,61359,67591,65
I858,F16-F17-F432,JFK,DEN,20760,86457,31
I859,F32-F432,IAH,DEN,34476,86457,10
I860,F314-F432,ORD,DEN,20880,86457,38
I861,F432,LAX,DEN,80225,86457,49
I862,F433,DFW,ORD,19860,25665,46
I863,F16-F434,JFK,LAX,20760,54686,5
I864,F100-F434,SFO,LAX,20640,54686,26
I865,F370-F434,SFO,LAX,20100,54686,34
I866,F434,ORD,LAX,42077,54686,34
I867,F113-F435,SEA,ORD,20700,71183,9
I868,F207-F435,DEN,ORD,40118,71183,4
I869,F326-F435,DEN,ORD,21000,71183,33
I870,F435,LAX,ORD,58574,71183,82
I871,F02-F436,LAS,LAX,20040,93423,6
I872,F04-F436,JFK,LAX,19980,93423,13
I873,F09-F436,IAH,LAX,19920,93423,5
I874,F60-F436,CLT,LAX,20700,93423,5
I875,F94-F436,MIA,LAX,19920,93423,3
I876,F160-F436,SFO,LAX,19800,93423,52
I877,F217-F436,SEA,LAX,20700,93423,29
I878,F321-F436,SFO,LAX,50213,93423,11
I879,F436,ORD,LAX,80814,93423,4
I880,F437,JFK,DFW,20640,30693,22
I881,F62-F438,PHX,JFK,20340,59086,5
I882,F82-F438,DEN,JFK,38074,59086,31
I883,F214-F438,LAX,JFK,29180,59086,4
I884,F438,DFW,JFK,49033,59086,56
I885,F439,JFK,DFW,74246,84299,96
I886,F440,ORD,JFK,20760,26101,81
I887,F441,JFK,ORD,55836,61177,160
I888,F02-F442,LAS,JFK,20040,69802,3
I889,F76-F442,DEN,JFK,33452,69802,1
I890,F106-F442,CLT,JFK,20640,69802,3
I891,F157-F442,LAS,JFK,19800,69802,11
I892,F166-F442,ATL,JFK,19980,69802,10
I893,F202-F442,LAS,JFK,43606,69802,25
I894,F250-F442,PHX,JFK,20040,69802,12
I895,F319-F442,IAH,JFK,20640,69802,44
I896,F442,ORD,JFK,64461,69802,30
I897,F345-F443,DEN,ORD,68824,88626,21
I898,F443,JFK,ORD,83285,88626,139
I899,F444,DFW,JFK,20280,30333,60
I900,F445,JFK,DFW,49245,59298,160
I901,F446,MIA,DFW,20100,28209,128
I902,F310-F447,DEN,LAX,19980,61119,30
I903,F387-F447,PHX,LAX,20460,61119,45
I904,F447,DFW,LAX,52196,61119,53
I905,F07-F448,DEN,DFW,33880,88483,34
I906,F219-F448,DEN,DFW,19800,88483,20
I907,F247-F448,DEN,DFW,34802,88483,42
I908,F448,LAX,DFW,79560,88483,32
I909,F449,SFO,PHX,20700,25407,128
I910,F450,PHX,IAH,28432,35722,128
I911,F52-F451,DEN,LAX,38194,67418,55
I912,F257-F451,ORD,LAX,38619,67418,46
I913,F451,IAH,LAX,57451,67418,27
I914,F452,LAS,ATL,20100,32718,101
I915,F34-F453,PHX,DEN,20040,50783,15
I916,F37-F453,ORD,DEN,20640,50783,4
I917,F453,ATL,DEN,42116,50783,132
I918,F06-F454,JFK,LAS,19860,73400,1
I919,F206-F454,ATL,LAS,20220,73400,10
I920,F265-F454,PHX,LAS,40091,73400,27
I921,F287-F288-F454,LAX,LAS,20760,73400,13
I922,F344-F454,ORD,LAS,40205,73400,35
I923,F430-F454,SEA,LAS,20280,73400,58
I924,F454,DEN,LAS,68860,73400,1
I925,F55-F455,DEN,DFW,20220,92407,20
I926,F109-F455,SFO,DFW,19860,92407,40
I927,F163-F455,SEA,DFW,48929,92407,20
I928,F349-F455,ORD,DFW,67904,92407,5
I929,F265-F454-F455,PHX,DFW,40091,92407,15
I930,F455,LAS,DFW,84784,92407,60
I931,F456,CLT,JFK,20580,24495,101
I932,F440-F457,ORD,ATL,20760,44551,79
I933,F457,JFK,ATL,39052,44551,81
I934,F37-F458,ORD,DFW,20640,65972,2
I935,F02-F242-F458,LAS,DFW,20040,65972,2
I936,F356-F458,LAS,DFW,20460,65972,39
I937,F458,ATL,DFW,60689,65972,117
I938,F459,DFW,ORD,19800,25605,17
I939,F02-F460,LAS,JFK,20040,48054,2
I940,F217-F460,SEA,JFK,20700,48054,8
I941,F460,ORD,JFK,42713,48054,57
I942,F456-F461,CLT,MIA,20580,89883,59
I943,F460-F461,ORD,MIA,42713,89883,45
I944,F461,JFK,MIA,81977,89883,24
I945,F462,DEN,JFK,19920,31660,56
I946,F463,JFK,ORD,35331,40672,59
I947,F09-F464,IAH,DEN,19920,64222,3
I948,F60-F464,CLT,DEN,20700,64222,2
I949,F114-F464,LAX,DEN,36712,64222,16
I950,F136-F464,PHX,DEN,31937,64222,1
I951,F348-F464,IAH,DEN,45006,64222,17
I952,F464,ORD,DEN,57805,64222,57
I953,F465,CLT,DFW,20160,26923,96
I954,F85-F466,CLT,LAX,20520,48735,4
I955,F244-F466,MIA,LAX,19920,48735,61
I956,F295-F466,ATL,LAX,20940,48735,28
I957,F466,DFW,LAX,39812,48735,3
I958,F47-F467,DEN,DFW,20820,76740,19
I959,F199-F207-F467,SFO,DFW,19980,76740,21
I960,F213-F467,SEA,DFW,19980,76740,17
I961,F467,LAX,DFW,67817,76740,39
I962,F468,SEA,ORD,20880,33304,160
I963,F42-F469,LAX,SEA,41543,71033,7
I964,F92-F469,IAH,SEA,40677,71033,31
I965,F166-F469,ATL,SEA,19980,71033,5
I966,F354-F469,JFK,SEA,20340,71033,41
I967,F370-F469,SFO,SEA,20100,71033,31
I968,F469,ORD,SEA,58609,71033,21
I969,F02-F58-F470,LAS,DFW,20040,92661,12
I970,F67-F470,DEN,DFW,46923,92661,33
I971,F104-F470,PHX,DFW,41333,92661,16
I972,F162-F470,ORD,DFW,19980,92661,44
I973,F19-F191-F470,DEN,DFW,35242,92661,28
I974,F166-F469-F470,ATL,DFW,19980,92661,4
I975,F470,SEA,DFW,80655,92661,23
I976,F471,ATL,MIA,20100,24415,160
I977,F472,MIA,ATL,49445,53760,160
I978,F22-F473,ORD,MIA,59847,90687,30
I979,F137-F473,ORD,MIA,50797,90687,29
I980,F263-F473,DEN,MIA,61269,90687,8
I981,F275-F473,DFW,MIA,49543,90687,20
I982,F356-F473,LAS,MIA,20460,90687,28
I983,F422-F473,PHX,MIA,60341,90687,32
I984,F473,ATL,MIA,86372,90687,13
I985,F474,DEN,ORD,20820,27237,50
I986,F21-F475,IAH,LAS,20220,43512,2
I987,F459-F475,DFW,LAS,19800,43512,49
I988,F475,ORD,LAS,32573,43512,45
I989,F274-F304-F476,ATL,ORD,20280,71161,10
I990,F476,LAS,ORD,60222,71161,86
I991,F477,LAS,ATL,20400,33018,128
I992,F10-F478,ORD,LAS,36585,71695,10
I993,F120-F167-F478,SEA,LAS,20580,71695,12
I994,F192-F478,IAH,LAS,20760,71695,4
I995,F242-F478,ORD,LAS,39769,71695,56
I996,F392-F478,ORD,LAS,43174,71695,21
I997,F478,ATL,LAS,59077,71695,25
I998,F479,SFO,LAS,20460,23448,160
I999,F201-F480,ATL,DFW,20520,49233,51
I1000,F480,LAS,DFW,41610,49233,68
I1001,F303-F481,LAS,LAX,19980,63596,54
I1002,F379-F481,SFO,LAX,19980,63596,54
I1003,F437-F481,JFK,LAX,20640,63596,30
I1004,F481,DFW,LAX,54673,63596,22
I1005,F47-F482,DEN,DFW,20820,86723,10
I1006,F113-F482,SEA,DFW,20700,86723,8
I1007,F247-F482,DEN,DFW,34802,86723,38
I1008,F314-F482,ORD,DFW,20880,86723,24
I1009,F370-F434-F482,SFO,DFW,20100,86723,29
I1010,F482,LAX,DFW,77800,86723,51
I1011,F483,LAS,ORD,20040,30979,86
I1012,F185-F484,PHX,LAS,20700,46827,28
I1013,F408-F484,MIA,LAS,20160,46827,71
I1014,F484,ORD,LAS,35888,46827,61
I1015,F304-F485,DFW,ORD,43266,78076,58
I1016,F485,LAS,ORD,67137,78076,102
I1017,F486,ORD,CLT,20460,24798,44
I1018,F486-F487,ORD,DEN,20460,48641,52
I1019,F487,CLT,DEN,38975,48641,53
I1020,F488,ORD,LAS,20640,31579,128
I1021,F281-F489,IAH,ORD,20040,54403,32
I1022,F489,LAS,ORD,43464,54403,96
I1023,F92-F490,IAH,ATL,40677,65038,18
I1024,F120-F490,SEA,ATL,20580,65038,10
I1025,F285-F490,MIA,ATL,20160,65038,41
I1026,F433-F490,DFW,ATL,19860,65038,49
I1027,F490,ORD,ATL,60646,65038,10
I1028,F121-F491,ORD,DFW,43823,76837,36
I1029,F137-F491,ORD,DFW,50797,76837,12
I1030,F120-F167-F491,SEA,DFW,20580,76837,14
I1031,F382-F491,LAS,DFW,20460,76837,52
I1032,F491,ATL,DFW,71554,76837,14
I1033,F492,ATL,LAS,20580,33198,96
I1034,F281-F493,IAH,ATL,20040,51503,15
I1035,F493,LAS,ATL,38885,51503,81
I1036,F494,JFK,MIA,20160,28066,128
I1037,F495,MIA,JFK,30041,37947,48
I1038,F291-F380-F496,ATL,MIA,20220,69534,4
I1039,F444-F496,DFW,MIA,20280,69534,61
I1040,F496,JFK,MIA,61628,69534,63
I1041,F497,MIA,DFW,81395,89504,128
I1042,F498,SFO,ORD,20640,33973,96
I1043,F94-F499,MIA,SFO,19920,52131,2
I1044,F120-F499,SEA,SFO,20580,52131,5
I1045,F185-F499,PHX,SFO,20700,52131,15
I1046,F256-F499,IAH,SFO,19980,52131,34
I1047,F408-F499,MIA,SFO,20160,52131,32
I1048,F499,ORD,SFO,38798,52131,5
I1049,F60-F320-F500,CLT,LAS,20700,78412,7
I1050,F364-F500,PHX,LAS,29680,78412,23
I1051,F500,SFO,LAS,75424,78412,66
I1052,F501,SEA,DEN,19980,27382,160
I1053,F06-F502,JFK,SEA,19860,52623,1
I1054,F206-F502,ATL,SEA,20220,52623,4
I1055,F246-F502,LAX,SEA,20340,52623,16
I1056,F424-F502,JFK,SEA,20100,52623,24
I1057,F502,DEN,SEA,45221,52623,115
I1058,F56-F503,LAS,ORD,53136,75782,33
I1059,F67-F503,DEN,ORD,46923,75782,16
I1060,F97-F503,DFW,ORD,20100,75782,25
I1061,F503,SEA,ORD,63358,75782,86
I1062,F504,DEN,MIA,20700,33066,88
I1063,F176-F505,IAH,DEN,19980,77001,39
I1064,F400-F505,IAH,DEN,44962,77001,23
I1065,F505,MIA,DEN,64635,77001,66
I1066,F28-F506,SFO,MIA,35278,91427,2
I1067,F75-F506,CLT,MIA,20460,91427,1
I1068,F88-F506,SEA,MIA,21000,91427,32
I1069,F204-F506,ORD,MIA,20220,91427,31
I1070,F336-F506,JFK,MIA,20520,91427,38
I1071,F358-F506,DFW,MIA,60142,91427,9
I1072,F251-F412-F506,ORD,MIA,47739,91427,7
I1073,F506,DEN,MIA,79061,91427,8
I1074,F507,PHX,DFW,20580,26848,160
I1075,F437-F508,JFK,MIA,20640,53579,27
I1076,F508,DFW,MIA,45470,53579,133
I1077,F509,MIA,DFW,58746,66855,160
I1078,F38-F510,ATL,MIA,42097,93192,10
I1079,F59-F510,SEA,MIA,60870,93192,20
I1080,F18-F89-F510,LAX,MIA,20700,93192,19
I1081,F130-F510,SFO,MIA,20100,93192,5
I1082,F224-F510,LAX,MIA,64903,93192,35
I1083,F305-F510,LAS,MIA,59951,93192,53
I1084,F437-F510,JFK,MIA,20640,93192,17
I1085,F510,DFW,MIA,85083,93192,1
I1086,F511,CLT,JFK,20340,24255,160
I1087,F444-F512,DFW,ORD,20280,40267,39
I1088,F512,JFK,ORD,34926,40267,38
I1089,F16-F513,JFK,CLT,20760,67235,3
I1090,F94-F513,MIA,CLT,19920,67235,1
I1091,F120-F513,SEA,CLT,20580,67235,3
I1092,F259-F348-F513,ATL,CLT,19980,67235,9
I1093,F360-F513,DEN,CLT,54532,67235,5
I1094,F408-F513,MIA,CLT,20160,67235,26
I1095,F433-F513,DFW,CLT,19860,67235,33
I1096,F459-F513,DFW,CLT,19800,67235,31
I1097,F474-F513,DEN,CLT,20820,67235,46
I1098,F513,ORD,CLT,62897,67235,3
I1099,F368-F514,PHX,DFW,52777,86100,1
I1100,F486-F514,ORD,DFW,20460,86100,32
I1101,F514,CLT,DFW,79337,86100,127
I1102,F515,ORD,ATL,20700,25092,56
I1103,F195-F516,LAS,JFK,19800,41356,43
I1104,F515-F516,ORD,JFK,20700,41356,40
I1105,F516,ATL,JFK,35857,41356,8
I1106,F228-F517,DEN,ATL,20220,49215,29
I1107,F517,JFK,ATL,43716,49215,67
I1108,F137-F518,ORD,DFW,50797,81487,9
I1109,F307-F518,IAH,DFW,19980,81487,45
I1110,F330-F518,LAS,DFW,19980,81487,25
I1111,F518,ATL,DFW,76204,81487,17
I1112,F519,LAS,ATL,20820,33438,96
I1113,F125-F520,ORD,JFK,39369,53875,2
I1114,F192-F520,IAH,JFK,20760,53875,2
I1115,F301-F520,DFW,JFK,41083,53875,30
I1116,F452-F520,LAS,JFK,20100,53875,59
I1117,F520,ATL,JFK,48376,53875,3
I1118,F521,DEN,SFO,20580,27564,101
I1119,F71-F522,PHX,ORD,30333,51814,21
I1120,F419-F522,SEA,ORD,26842,51814,50
I1121,F521-F522,DEN,ORD,20580,51814,59
I1122,F522,SFO,ORD,38481,51814,10
I1123,F04-F523,JFK,SFO,19980,82499,7
I1124,F09-F523,IAH,SFO,19920,82499,2
I1125,F106-F523,CLT,SFO,20640,82499,2
I1126,F120-F523,SEA,SFO,20580,82499,2
I1127,F185-F523,PHX,SFO,20700,82499,8
I1128,F202-F523,LAS,SFO,43606,82499,23
I1129,F217-F523,SEA,SFO,20700,82499,7
I1130,F256-F523,IAH,SFO,19980,82499,29
I1131,F287-F523,LAX,SFO,20760,82499,10
I1132,F408-F523,MIA,SFO,20160,82499,14
I1133,F512-F523,JFK,SFO,34926,82499,54
I1134,F523,ORD,SFO,69166,82499,2
I1135,F524,LAS,DEN,20700,25240,83
I1136,F88-F525,SEA,ORD,21000,44032,12
I1137,F524-F525,LAS,ORD,20700,44032,77
I1138,F525,DEN,ORD,37615,44032,71
I1139,F92-F526,IAH,DEN,40677,63357,8
I1140,F160-F526,SFO,DEN,19800,63357,17
I1141,F215-F526,DFW,DEN,46018,63357,11
I1142,F292-F526,DFW,DEN,39609,63357,34
I1143,F295-F391-F526,ATL,DEN,20940,63357,21
I1144,F463-F526,JFK,DEN,35331,63357,37
I1145,F526,ORD,DEN,56940,63357,32
I1146,F81-F527,MIA,ORD,20400,79384,15
I1147,F246-F527,LAX,ORD,20340,79384,12
I1148,F270-F527,JFK,ORD,19860,79384,5
I1149,F350-F527,DFW,ORD,21000,79384,44
I1150,F352-F527,DFW,ORD,46175,79384,47
I1151,F34-F453-F527,PHX,ORD,20040,79384,9
I1152,F527,DEN,ORD,72967,79384,28
I1153,F02-F528,LAS,DEN,20040,92418,1
I1154,F42-F528,LAX,DEN,41543,92418,4
I1155,F138-F528,ATL,DEN,66286,92418,41
I1156,F370-F528,SFO,DEN,20100,92418,11
I1157,F528,ORD,DEN,86001,92418,103
I1158,F529,LAS,SEA,21000,27277,96
I1159,F230-F530,LAS,ORD,20700,61432,19
I1160,F315-F530,LAX,ORD,38429,61432,9
I1161,F530,SEA,ORD,49008,61432,68
I1162,F531,MIA,ORD,20520,29205,96
I1163,F02-F532,LAS,MIA,20040,69263,1
I1164,F16-F532,JFK,MIA,20760,69263,1
I1165,F57-F532,SEA,MIA,20160,69263,3
I1166,F114-F532,LAX,MIA,36712,69263,8
