Tail,Flight,Crew,From,To,SDT,SAT,Flight_time,Cruise_time,Distance,Capacity,Pax,Timestring
T94,F293,C44,ORD,DFW,67196,73001,5805,4005,1290,160,128,18:39 -> 20:16
T94,F294,C32,DFW,ORD,75868,81673,5805,4005,1290,160,128,21:04 -> 22:41
T95,F295,C112,ATL,MSP,19920,26485,6565,4765,1459,120,96,05:32 -> 07:21
T95,F296,C112,MSP,ATL,57248,63813,6565,4765,1459,120,96,15:54 -> 17:43
T95,F297,C62,ATL,MSP,71240,77805,6565,4765,1459,120,96,19:47 -> 21:36
T96,F298,C113,DEN,PHX,20220,24576,4356,2556,968,120,96,05:37 -> 06:49
T96,F299,C113,PHX,DFW,27170,33438,6268,4468,1393,120,96,07:32 -> 09:17
T96,F300,C111,DFW,PHX,58343,64611,6268,4468,1393,120,96,16:12 -> 17:56
T96,F301,C83,PHX,DFW,67191,73459,6268,4468,1393,120,96,18:39 -> 20:24
T97,F302,C114,MSP,JFK,20520,27949,7429,5629,1651,160,128,05:42 -> 07:45
T97,F303,C114,JFK,MCO,51473,58317,6844,5044,1521,160,128,14:17 -> 16:11
T97,F304,C49,MCO,PHL,80660,86906,6246,4446,1388,160,128,22:24 -> 00:08 (+1)
T98,F305,C115,MCO,EWR,20580,27375,6795,4995,1510,200,160,05:43 -> 07:36
T98,F306,C115,EWR,DTW,39828,43351,3523,1723,783,200,160,11:03 -> 12:02
T98,F307,C115,DTW,DFW,55590,62727,7137,5337,1586,200,160,15:26 -> 17:25
T98,F308,C95,DFW,LAX,74571,83494,8923,7123,1983,200,160,20:42 -> 23:11
T99,F309,C116,JFK,ATL,20460,25959,5499,3699,1222,120,96,05:41 -> 07:12
T99,F310,C116,ATL,DFW,32205,37488,5283,3483,1174,120,96,08:56 -> 10:24
T99,F311,C113,DFW,LAS,58845,66468,7623,5823,1694,120,96,16:20 -> 18:27
T100,F312,C117,DFW,DEN,20760,25404,4644,2844,1032,200,160,05:46 -> 07:03
T100,F313,C96,DEN,DFW,35798,40442,4644,2844,1032,200,160,09:56 -> 11:14
T100,F314,C96,DFW,SFO,69593,80172,10579,8779,2351,200,160,19:19 -> 22:16
T101,F315,C118,EWR,ORD,20880,26073,5193,3393,1154,200,160,05:48 -> 07:14
T101,F316,C118,ORD,ATL,55984,60376,4392,2592,976,200,160,15:33 -> 16:46
T101,F317,C91,ATL,DFW,67437,72720,5283,3483,1174,200,160,18:43 -> 20:12
T101,F318,C44,DFW,DTW,77449,84586,7137,5337,1586,200,160,21:30 -> 23:29
T102,F319,C119,JFK,MCO,21000,27844,6844,5044,1521,120,96,05:50 -> 07:44
T102,F320,C119,MCO,DFW,38477,45596,7119,5319,1582,120,96,10:41 -> 12:39
T102,F321,C116,DFW,MCO,50927,58046,7119,5319,1582,120,96,14:08 -> 16:07
T103,F322,C120,JFK,ATL,20400,25899,5499,3699,1222,160,128,05:40 -> 07:11
T103,F323,C120,ATL,JFK,31012,36511,5499,3699,1222,160,128,08:36 -> 10:08
T103,F324,C63,JFK,ATL,62707,68206,5499,3699,1222,160,128,17:25 -> 18:56
T103,F325,C28,ATL,JFK,82962,88461,5499,3699,1222,160,128,23:02 -> 00:34 (+1)
T104,F326,C121,JFK,DTW,20640,24312,3672,1872,816,120,96,05:44 -> 06:45
T104,F327,C121,DTW,DEN,33796,41905,8109,6309,1802,120,96,09:23 -> 11:38
T104,F328,C65,DEN,SFO,77021,84005,6984,5184,1552,120,96,21:23 -> 23:20
T105,F329,C122,PHX,ORD,20160,30568,10408,8608,2313,160,128,05:36 -> 08:29
T105,F330,C59,ORD,LAS,58304,69243,10939,9139,2431,160,128,16:11 -> 19:14
T106,F331,C123,LAS,MSP,20340,29731,9391,7591,2087,160,128,05:39 -> 08:15
T106,F332,C123,MSP,BOS,49440,57558,8118,6318,1804,160,128,13:44 -> 15:59
T107,F333,C124,LAS,DEN,20760,25300,4540,2740,1009,120,96,05:46 -> 07:01
T107,F334,C106,DEN,PHL,56332,67582,11250,9450,2500,120,96,15:38 -> 18:46
T108,F335,C125,JFK,MIA,20100,28006,7906,6106,1757,120,96,05:35 -> 07:46
T108,F336,C100,MIA,CLT,56908,61628,4720,2920,1049,120,96,15:48 -> 17:07
T108,F337,C73,CLT,MSP,74652,81384,6732,4932,1496,120,96,20:44 -> 22:36
T109,F338,C126,DFW,LAS,20040,27663,7623,5823,1694,160,128,05:34 -> 07:41
T109,F339,C126,LAS,DFW,39648,47271,7623,5823,1694,160,128,11:00 -> 13:07
T109,F340,C119,DFW,LAS,60173,67796,7623,5823,1694,160,128,16:42 -> 18:49
T110,F341,C127,EWR,ORD,20580,25773,5193,3393,1154,160,128,05:43 -> 07:09
T110,F342,C122,ORD,MCO,53460,60750,7290,5490,1620,160,128,14:51 -> 16:52
T110,F343,C41,MCO,ATL,90305,93230,2925,1125,650,160,128,01:05 (+1) -> 01:53 (+1)
T111,F344,C128,PHL,MIA,19920,27273,7353,5553,1634,200,160,05:32 -> 07:34
T111,F345,C125,MIA,PHL,56696,64049,7353,5553,1634,200,160,15:44 -> 17:47
T111,F346,C78,PHL,MIA,75423,82776,7353,5553,1634,200,160,20:57 -> 22:59
T112,F347,C129,LAX,DFW,19920,28843,8923,7123,1983,120,96,05:32 -> 08:00
T112,F348,C129,DFW,LAX,36636,45559,8923,7123,1983,120,96,10:10 -> 12:39
T112,F349,C58,LAX,SEA,75683,82595,6912,5112,1536,120,96,21:01 -> 22:56
T113,F350,C130,CLT,JFK,20580,24495,3915,2115,870,160,128,05:43 -> 06:48
T113,F351,C120,JFK,DEN,47903,59643,11740,9940,2609,160,128,13:18 -> 16:34
T113,F352,C67,DEN,ORD,78988,85405,6417,4617,1426,160,128,21:56 -> 23:43
T114,F353,C131,LAX,IAH,20820,30787,9967,8167,2215,200,160,05:47 -> 08:33
T114,F354,C131,IAH,LAX,60101,70068,9967,8167,2215,200,160,16:41 -> 19:27
T115,F355,C132,PHL,MIA,20220,27573,7353,5553,1634,200,160,05:37 -> 07:39
T115,F356,C128,MIA,PHL,41626,48979,7353,5553,1634,200,160,11:33 -> 13:36
T115,F357,C125,PHL,MIA,68106,75459,7353,5553,1634,200,160,18:55 -> 20:57
T116,F358,C133,DEN,SFO,19920,26904,6984,5184,1552,200,160,05:32 -> 07:28
T116,F359,C133,SFO,SEA,36613,41531,4918,3118,1093,200,160,10:10 -> 11:32
T116,F360,C47,SEA,SFO,55909,60827,4918,3118,1093,200,160,15:31 -> 16:53
T116,F361,C94,SFO,SEA,83326,88244,4918,3118,1093,200,160,23:08 -> 00:30 (+1)
T117,F362,C134,CLT,DFW,20880,27643,6763,4963,1503,160,128,05:48 -> 07:40
T117,F363,C126,DFW,MSP,56212,62386,6174,4374,1372,160,128,15:36 -> 17:19
T118,F364,C135,ORD,SEA,20220,32644,12424,10624,2761,200,160,05:37 -> 09:04
T118,F365,C133,SEA,LAS,56103,62380,6277,4477,1395,200,160,15:35 -> 17:19
T119,F366,C136,LAX,IAH,19920,29887,9967,8167,2215,200,160,05:32 -> 08:18
T119,F367,C136,IAH,LAX,39362,49329,9967,8167,2215,200,160,10:56 -> 13:42
T119,F368,C61,LAX,DEN,79436,85668,6232,4432,1385,200,160,22:03 -> 23:47
T120,F369,C137,BOS,ATL,20340,27184,6844,5044,1521,160,128,05:39 -> 07:33
T120,F370,C102,ATL,DEN,54888,63555,8667,6867,1926,160,128,15:14 -> 17:39
T121,F371,C138,SFO,IAH,20880,32701,11821,10021,2627,200,160,05:48 -> 09:05
T121,F372,C88,IAH,SFO,66321,78142,11821,10021,2627,200,160,18:25 -> 21:42
T122,F373,C139,LAS,IAH,20460,29289,8829,7029,1962,160,128,05:41 -> 08:08
T122,F374,C138,IAH,EWR,63492,73617,10125,8325,2250,160,128,17:38 -> 20:26
T123,F375,C140,ATL,PHX,20640,32110,11470,9670,2549,160,128,05:44 -> 08:55
T123,F376,C104,PHX,ATL,64654,76124,11470,9670,2549,160,128,17:57 -> 21:08
T124,F377,C141,SFO,ORD,20100,33433,13333,11533,2963,160,128,05:35 -> 09:17
T124,F378,C64,ORD,DEN,60470,66887,6417,4617,1426,160,128,16:47 -> 18:34
T125,F379,C142,BOS,ATL,20400,27244,6844,5044,1521,200,160,05:40 -> 07:34
T125,F380,C137,ATL,JFK,48608,54107,5499,3699,1222,200,160,13:30 -> 15:01
T126,F381,C143,MIA,DFW,20880,28989,8109,6309,1802,200,160,05:48 -> 08:03
T126,F382,C134,DFW,MIA,49044,57153,8109,6309,1802,200,160,13:37 -> 15:52
T126,F383,C80,MIA,IAH,78853,85823,6970,5170,1549,200,160,21:54 -> 23:50
T127,F384,C144,EWR,DFW,20580,30498,9918,8118,2204,120,96,05:43 -> 08:28
T127,F385,C115,DFW,MCO,65806,72925,7119,5319,1582,120,96,18:16 -> 20:15
T127,F386,C70,MCO,ATL,83394,86319,2925,1125,650,120,96,23:09 -> 23:58
T128,F387,C145,PHX,ATL,20040,31510,11470,9670,2549,120,96,05:34 -> 08:45
T128,F388,C142,ATL,IAH,53041,58022,4981,3181,1107,120,96,14:44 -> 16:07
T128,F389,C139,IAH,ORD,60837,67542,6705,4905,1490,120,96,16:53 -> 18:45
T129,F390,C146,BOS,ATL,20160,27004,6844,5044,1521,200,160,05:36 -> 07:30
T129,F391,C145,ATL,BOS,42567,49411,6844,5044,1521,200,160,11:49 -> 13:43
T129,F392,C52,BOS,DFW,73689,84979,11290,9490,2509,200,160,20:28 -> 23:36
T129,F393,C08,DFW,DEN,88528,93172,4644,2844,1032,200,160,00:35 (+1) -> 01:52 (+1)
T130,F394,C147,LAX,DEN,20580,26812,6232,4432,1385,120,96,05:43 -> 07:26
T130,F395,C108,DEN,LAX,39953,46185,6232,4432,1385,120,96,11:05 -> 12:49
T130,F396,C69,LAX,DEN,67575,73807,6232,4432,1385,120,96,18:46 -> 20:30
T131,F397,C148,MSP,DEN,19920,24834,4914,3114,1092,200,160,05:32 -> 06:53
T131,F398,C117,DEN,CLT,50268,59934,9666,7866,2148,200,160,13:57 -> 16:38
T132,F399,C149,MCO,PHL,20280,26526,6246,4446,1388,200,160,05:38 -> 07:22
T132,F400,C128,PHL,MIA,53745,61098,7353,5553,1634,200,160,14:55 -> 16:58
T132,F401,C33,MIA,BOS,80776,89902,9126,7326,2028,200,160,22:26 -> 00:58 (+1)
T133,F402,C150,DTW,MSP,20340,24156,3816,2016,848,120,96,05:39 -> 06:42
T133,F403,C150,MSP,DTW,34395,38211,3816,2016,848,120,96,09:33 -> 10:36
T133,F404,C150,DTW,MSP,66374,70190,3816,2016,848,120,96,18:26 -> 19:29
T134,F405,C151,MSP,JFK,20100,27529,7429,5629,1651,160,128,05:35 -> 07:38
T134,F406,C84,JFK,ATL,58751,64250,5499,3699,1222,160,128,16:19 -> 17:50
T134,F407,C63,ATL,DTW,72393,76704,4311,2511,958,160,128,20:06 -> 21:18
T135,F408,C152,MCO,ORD,20820,28110,7290,5490,1620,120,96,05:47 -> 07:48
T135,F409,C127,ORD,MCO,39431,46721,7290,5490,1620,120,96,10:57 -> 12:58
T135,F410,C77,MCO,BOS,73123,81245,8122,6322,1805,120,96,20:18 -> 22:34
T136,F411,C153,CLT,PHX,20160,32976,12816,11016,2848,160,128,05:36 -> 09:09
T136,F412,C140,PHX,CLT,50206,63022,12816,11016,2848,160,128,13:56 -> 17:30
T136,F413,C98,CLT,JFK,71800,75715,3915,2115,870,160,128,19:56 -> 21:01
T136,F414,C79,JFK,DFW,77664,87717,10053,8253,2234,160,128,21:34 -> 00:21 (+1)
T137,F415,C154,IAH,ORD,19920,26625,6705,4905,1490,160,128,05:32 -> 07:23
T137,F416,C141,ORD,DFW,48498,54303,5805,4005,1290,160,128,13:28 -> 15:05
T137,F417,C101,DFW,MSP,70577,76751,6174,4374,1372,160,128,19:36 -> 21:19
T137,F418,C37,MSP,DEN,83951,88865,4914,3114,1092,160,128,23:19 -> 00:41 (+1)
T138,F419,C155,DEN,SEA,21000,28402,7402,5602,1645,120,96,05:50 -> 07:53
T138,F420,C155,SEA,PHX,33238,41252,8014,6214,1781,120,96,09:13 -> 11:27
T138,F421,C153,PHX,ORD,55271,65679,10408,8608,2313,120,96,15:21 -> 18:14
T139,F422,C156,IAH,DTW,20220,28005,7785,5985,1730,160,128,05:37 -> 07:46
T139,F423,C156,DTW,CLT,61790,65412,3622,1822,805,160,128,17:09 -> 18:10
T139,F424,C22,CLT,MIA,87905,92625,4720,2920,1049,160,128,00:25 (+1) -> 01:43 (+1)
T140,F425,C157,ATL,MSP,20400,26965,6565,4765,1459,160,128,05:40 -> 07:29
T140,F426,C157,MSP,LAX,42811,53912,11101,9301,2467,160,128,11:53 -> 14:58
T140,F427,C108,LAX,MSP,60070,71171,11101,9301,2467,160,128,16:41 -> 19:46
T140,F428,C81,MSP,DFW,79505,85679,6174,4374,1372,160,128,22:05 -> 23:47
T141,F429,C158,LAS,ATL,20520,33138,12618,10818,2804,200,160,05:42 -> 09:12
T141,F430,C146,ATL,ORD,47579,51971,4392,2592,976,200,160,13:12 -> 14:26
T141,F431,C97,ORD,LAX,73828,86437,12609,10809,2802,200,160,20:30 -> 00:00 (+1)
T142,F432,C159,LAX,SEA,20400,27312,6912,5112,1536,160,128,05:40 -> 07:35
T142,F433,C135,SEA,LAX,44118,51030,6912,5112,1536,160,128,12:15 -> 14:10
T142,F434,C129,LAX,IAH,75229,85196,9967,8167,2215,160,128,20:53 -> 23:39
T143,F435,C160,DTW,ATL,20520,24831,4311,2511,958,120,96,05:42 -> 06:53
T143,F436,C158,ATL,DTW,37531,41842,4311,2511,958,120,96,10:25 -> 11:37
T143,F437,C161,DTW,ATL,51943,56254,4311,2511,958,120,96,14:25 -> 15:37
T143,F438,C38,ATL,JFK,86604,92103,5499,3699,1222,120,96,00:03 (+1) -> 01:35 (+1)
T144,F439,C162,MIA,IAH,20580,27550,6970,5170,1549,120,96,05:43 -> 07:39
T144,F440,C162,IAH,MIA,46221,53191,6970,5170,1549,120,96,12:50 -> 14:46
T145,F441,C163,DEN,DFW,20880,25524,4644,2844,1032,120,96,05:48 -> 07:05
T145,F442,C143,DFW,LAX,44457,53380,8923,7123,1983,120,96,12:20 -> 14:49
T145,F443,C95,LAX,DEN,86272,92504,6232,4432,1385,120,96,23:57 -> 01:41 (+1)
T146,F444,C164,SFO,DFW,20760,31339,10579,8779,2351,160,128,05:46 -> 08:42
T146,F445,C144,DFW,BOS,38630,49920,11290,9490,2509,160,128,10:43 -> 13:52
T146,F446,C90,BOS,DFW,62983,74273,11290,9490,2509,160,128,17:29 -> 20:37
T147,F447,C165,ORD,SEA,20460,32884,12424,10624,2761,200,160,05:41 -> 09:08
T147,F448,C54,SEA,LAX,63687,70599,6912,5112,1536,200,160,17:41 -> 19:36
T148,F449,C166,CLT,ORD,20160,24498,4338,2538,964,120,96,05:36 -> 06:48
T148,F450,C154,ORD,CLT,29898,34236,4338,2538,964,120,96,08:18 -> 09:30
T148,F451,C154,CLT,IAH,51717,58314,6597,4797,1466,120,96,14:21 -> 16:11
T149,F452,C167,DFW,EWR,20040,29958,9918,8118,2204,120,96,05:34 -> 08:19
T149,F453,C36,EWR,MIA,59785,67660,7875,6075,1750,120,96,16:36 -> 18:47
T150,F454,C168,JFK,DEN,20520,32260,11740,9940,2609,200,160,05:42 -> 08:57
T150,F455,C121,DEN,MIA,52683,65049,12366,10566,2748,200,160,14:38 -> 18:04
T150,F456,C36,MIA,DEN,73893,86259,12366,10566,2748,200,160,20:31 -> 23:57
T151,F457,C169,IAH,ATL,20400,25381,4981,3181,1107,160,128,05:40 -> 07:03
T151,F458,C160,ATL,IAH,28983,33964,4981,3181,1107,160,128,08:03 -> 09:26
T151,F459,C160,IAH,CLT,43429,50026,6597,4797,1466,160,128,12:03 -> 13:53
T151,F460,C170,CLT,ORD,58567,62905,4338,2538,964,160,128,16:16 -> 17:28
T151,F461,C146,ORD,MCO,68307,75597,7290,5490,1620,160,128,18:58 -> 20:59
T151,F462,C109,MCO,DEN,81839,93026,11187,9387,2486,160,128,22:43 -> 01:50 (+1)
T152,F463,C171,CLT,PHL,20040,23284,3244,1444,721,120,96,05:34 -> 06:28
T152,F464,C149,PHL,CLT,35551,38795,3244,1444,721,120,96,09:52 -> 10:46
T152,F465,C149,CLT,PHL,56950,60194,3244,1444,721,120,96,15:49 -> 16:43
T152,F466,C106,PHL,CLT,82424,85668,3244,1444,721,120,96,22:53 -> 23:47
T153,F467,C172,EWR,MIA,20940,28815,7875,6075,1750,160,128,05:49 -> 08:00
T153,F468,C132,MIA,IAH,41001,47971,6970,5170,1549,160,128,11:23 -> 13:19
T153,F469,C132,IAH,MIA,72499,79469,6970,5170,1549,160,128,20:08 -> 22:04
T154,F470,C173,SFO,MSP,20940,32419,11479,9679,2551,120,96,05:49 -> 09:00
T154,F471,C173,MSP,CLT,50672,57404,6732,4932,1496,120,96,14:04 -> 15:56
T154,F472,C100,CLT,MSP,73775,80507,6732,4932,1496,120,96,20:29 -> 22:21
T155,F473,C174,SFO,ORD,21000,34333,13333,11533,2963,200,160,05:50 -> 09:32
T155,F474,C152,ORD,EWR,66319,71512,5193,3393,1154,200,160,18:25 -> 19:51
T155,F475,C42,EWR,DFW,78574,88492,9918,8118,2204,200,160,21:49 -> 00:34 (+1)
T156,F476,C175,DFW,CLT,19800,26563,6763,4963,1503,120,96,05:30 -> 07:22
T156,F477,C175,CLT,DFW,39589,46352,6763,4963,1503,120,96,10:59 -> 12:52
T156,F478,C141,DFW,LAS,68947,76570,7623,5823,1694,120,96,19:09 -> 21:16
T157,F479,C176,EWR,ATL,20280,25675,5395,3595,1199,200,160,05:38 -> 07:07
T157,F480,C169,ATL,DFW,48089,53372,5283,3483,1174,200,160,13:21 -> 14:49
T157,F481,C163,DFW,ATL,69472,74755,5283,3483,1174,200,160,19:17 -> 20:45
T158,F482,C177,PHL,IAH,19920,29500,9580,7780,2129,200,160,05:32 -> 08:11
T158,F483,C177,IAH,LAX,56959,66926,9967,8167,2215,200,160,15:49 -> 18:35
T159,F484,C178,LAS,ORD,20400,31339,10939,9139,2431,120,96,05:40 -> 08:42
T159,F485,C166,ORD,LAS,58242,69181,10939,9139,2431,120,96,16:10 -> 19:13
T160,F486,C179,JFK,DFW,20520,30573,10053,8253,2234,120,96,05:42 -> 08:29
T160,F487,C164,DFW,ATL,52617,57900,5283,3483,1174,120,96,14:36 -> 16:05
T160,F488,C84,ATL,ORD,83666,88058,4392,2592,976,120,96,23:14 -> 00:27 (+1)
T161,F489,C180,DFW,LAX,19980,28903,8923,7123,1983,120,96,05:33 -> 08:01
T161,F490,C180,LAX,DFW,41211,50134,8923,7123,1983,120,96,11:26 -> 13:55
T161,F491,C169,DFW,LAX,60634,69557,8923,7123,1983,120,96,16:50 -> 19:19
T162,F492,C181,MSP,MCO,20040,29535,9495,7695,2110,200,160,05:34 -> 08:12
T162,F493,C127,MCO,DFW,48956,56075,7119,5319,1582,200,160,13:35 -> 15:34
T162,F494,C09,DFW,LAX,79784,88707,8923,7123,1983,200,160,22:09 -> 00:38 (+1)
T163,F495,C182,IAH,LAS,20160,28989,8829,7029,1962,160,128,05:36 -> 08:03
T163,F496,C110,LAS,IAH,55152,63981,8829,7029,1962,160,128,15:19 -> 17:46
T163,F497,C57,IAH,EWR,73939,84064,10125,8325,2250,160,128,20:32 -> 23:21
T164,F498,C183,MIA,ATL,20700,25015,4315,2515,959,120,96,05:45 -> 06:56
T164,F499,C176,ATL,MIA,56715,61030,4315,2515,959,120,96,15:45 -> 16:57
T164,F500,C128,MIA,CLT,65961,70681,4720,2920,1049,120,96,18:19 -> 19:38
T165,F501,C184,DEN,SEA,20280,27682,7402,5602,1645,200,160,05:38 -> 07:41
T165,F502,C159,SEA,DEN,34183,41585,7402,5602,1645,200,160,09:29 -> 11:33
T165,F503,C124,DEN,SEA,50978,58380,7402,5602,1645,200,160,14:09 -> 16:13
T166,F504,C185,PHL,ATL,20700,25519,4819,3019,1071,200,160,05:45 -> 07:05
T166,F505,C183,ATL,DFW,40424,45707,5283,3483,1174,200,160,11:13 -> 12:41
T166,F506,C127,DFW,ATL,65320,70603,5283,3483,1174,200,160,18:08 -> 19:36
T167,F507,C186,JFK,IAH,20580,30826,10246,8446,2277,200,160,05:43 -> 08:33
T167,F508,C186,IAH,JFK,38584,48830,10246,8446,2277,200,160,10:43 -> 13:33
T167,F509,C130,JFK,IAH,70729,80975,10246,8446,2277,200,160,19:38 -> 22:29
T168,F510,C187,BOS,MSP,20700,28818,8118,6318,1804,160,128,05:45 -> 08:00
T168,F511,C187,MSP,ATL,50164,56729,6565,4765,1459,160,128,13:56 -> 15:45
T168,F512,C161,ATL,MSP,60464,67029,6565,4765,1459,160,128,16:47 -> 18:37
T168,F513,C108,MSP,PHX,73507,82736,9229,7429,2051,160,128,20:25 -> 22:58
T169,F514,C188,ORD,DEN,20220,26637,6417,4617,1426,120,96,05:37 -> 07:23
T169,F515,C147,DEN,ATL,57198,65865,8667,6867,1926,120,96,15:53 -> 18:17
T170,F516,C189,PHX,CLT,20520,33336,12816,11016,2848,120,96,05:42 -> 09:15
T170,F517,C160,CLT,MIA,52981,57701,4720,2920,1049,120,96,14:43 -> 16:01
T170,F518,C121,MIA,JFK,80902,88808,7906,6106,1757,120,96,22:28 -> 00:40 (+1)
T171,F519,C190,DEN,JFK,19800,31540,11740,9940,2609,160,128,05:30 -> 08:45
T171,F520,C137,JFK,IAH,67140,77386,10246,8446,2277,160,128,18:39 -> 21:29
T172,F521,C191,CLT,ORD,19980,24318,4338,2538,964,160,128,05:33 -> 06:45
T172,F522,C174,ORD,ATL,52552,56944,4392,2592,976,160,128,14:35 -> 15:49
T172,F523,C104,ATL,ORD,79426,83818,4392,2592,976,160,128,22:03 -> 23:16
T173,F524,C192,ORD,DFW,20460,26265,5805,4005,1290,160,128,05:41 -> 07:17
T173,F525,C192,DFW,PHL,30036,39450,9414,7614,2092,160,128,08:20 -> 10:57
T173,F526,C171,PHL,ORD,54599,59495,4896,3096,1088,160,128,15:09 -> 16:31
T173,F527,C27,ORD,JFK,82578,87919,5341,3541,1187,160,128,22:56 -> 00:25 (+1)
T174,F528,C193,ORD,MCO,20460,27750,7290,5490,1620,200,160,05:41 -> 07:42
T174,F529,C181,MCO,ORD,48069,55359,7290,5490,1620,200,160,13:21 -> 15:22
T174,F530,C178,ORD,ATL,58082,62474,4392,2592,976,200,160,16:08 -> 17:21
T175,F531,C194,PHL,MCO,20640,26886,6246,4446,1388,200,160,05:44 -> 07:28
T175,F532,C193,MCO,EWR,37409,44204,6795,4995,1510,200,160,10:23 -> 12:16
T175,F533,C167,EWR,MCO,58317,65112,6795,4995,1510,200,160,16:11 -> 18:05
T175,F534,C114,MCO,ATL,81968,84893,2925,1125,650,200,160,22:46 -> 23:34
T176,F535,C195,ATL,DFW,20040,25323,5283,3483,1174,160,128,05:34 -> 07:02
T176,F536,C175,DFW,ATL,52210,57493,5283,3483,1174,160,128,14:30 -> 15:58
T176,F537,C118,ATL,LAS,62564,75182,12618,10818,2804,160,128,17:22 -> 20:53
T177,F538,C196,ATL,BOS,19800,26644,6844,5044,1521,160,128,05:30 -> 07:24
T177,F539,C196,BOS,DFW,30989,42279,11290,9490,2509,160,128,08:36 -> 11:44
T177,F540,C179,DFW,DEN,62643,67287,4644,2844,1032,160,128,17:24 -> 18:41
T178,F541,C197,ORD,BOS,20040,26299,6259,4459,1391,120,96,05:34 -> 07:18
T178,F542,C144,BOS,MSP,55777,63895,8118,6318,1804,120,96,15:29 -> 17:44
T178,F543,C126,MSP,BOS,75818,83936,8118,6318,1804,120,96,21:03 -> 23:18
T179,F544,C198,CLT,ORD,20640,24978,4338,2538,964,200,160,05:44 -> 06:56
T179,F545,C191,ORD,LAS,42572,53511,10939,9139,2431,200,160,11:49 -> 14:51
T180,F546,C199,MCO,ATL,20400,23325,2925,1125,650,200,160,05:40 -> 06:28
T180,F547,C185,ATL,ORD,35863,40255,4392,2592,976,200,160,09:57 -> 11:10
T180,F548,C139,ORD,EWR,74807,80000,5193,3393,1154,200,160,20:46 -> 22:13
T181,F549,C200,MIA,ORD,20880,29565,8685,6885,1930,200,160,05:48 -> 08:12
T181,F550,C185,ORD,MIA,46477,55162,8685,6885,1930,200,160,12:54 -> 15:19
T181,F551,C19,MIA,ORD,83877,92562,8685,6885,1930,200,160,23:17 -> 01:42 (+1)
T182,F552,C201,DEN,ORD,20520,26937,6417,4617,1426,160,128,05:42 -> 07:28
T182,F553,C198,ORD,DEN,35283,41700,6417,4617,1426,160,128,09:48 -> 11:35
T182,F554,C148,DEN,CLT,44299,53965,9666,7866,2148,160,128,12:18 -> 14:59
T182,F555,C117,CLT,ORD,71068,75406,4338,2538,964,160,128,19:44 -> 20:56
T183,F556,C202,SFO,MSP,21000,32479,11479,9679,2551,160,128,05:50 -> 09:01
T183,F557,C202,MSP,MCO,37166,46661,9495,7695,2110,160,128,10:19 -> 12:57
T183,F558,C194,MCO,MSP,56281,65776,9495,7695,2110,160,128,15:38 -> 18:16
T184,F559,C203,ATL,PHX,20160,31630,11470,9670,2549,120,96,05:36 -> 08:47
T184,F560,C155,PHX,DFW,62218,68486,6268,4468,1393,120,96,17:16 -> 19:01
T185,F561,C204,ORD,MIA,20820,29505,8685,6885,1930,200,160,05:47 -> 08:11
T185,F562,C172,MIA,ATL,33759,38074,4315,2515,959,200,160,09:22 -> 10:34
T185,F563,C172,ATL,ORD,58615,63007,4392,2592,976,200,160,16:16 -> 17:30
T186,F564,C205,IAH,DEN,20100,26341,6241,4441,1387,120,96,05:35 -> 07:19
T186,F565,C188,DEN,PHL,31546,42796,11250,9450,2500,120,96,08:45 -> 11:53
T186,F566,C149,PHL,ATL,74399,79218,4819,3019,1071,120,96,20:39 -> 22:00
T186,F567,C112,ATL,PHL,84945,89764,4819,3019,1071,120,96,23:35 -> 00:56 (+1)
T187,F568,C206,BOS,ATL,20640,27484,6844,5044,1521,200,160,05:44 -> 07:38
T187,F569,C199,ATL,EWR,42230,47625,5395,3595,1199,200,160,11:43 -> 13:13
T187,F570,C68,EWR,ATL,72864,78259,5395,3595,1199,200,160,20:14 -> 21:44
T187,F571,C127,ATL,EWR,83278,88673,5395,3595,1199,200,160,23:07 -> 00:37 (+1)
T188,F572,C207,MSP,PHL,20040,27123,7083,5283,1574,160,128,05:34 -> 07:32
T188,F573,C188,PHL,DTW,50860,54136,3276,1476,728,160,128,14:07 -> 15:02
T188,F574,C34,DTW,ATL,85163,89474,4311,2511,958,160,128,23:39 -> 00:51 (+1)
T189,F575,C208,SEA,LAS,20700,26977,6277,4477,1395,160,128,05:45 -> 07:29
T189,F576,C182,LAS,ORD,38414,49353,10939,9139,2431,160,128,10:40 -> 13:42
T189,F577,C153,ORD,MCO,75304,82594,7290,5490,1620,160,128,20:55 -> 22:56
T190,F578,C209,DFW,ATL,20700,25983,5283,3483,1174,160,128,05:45 -> 07:13
T190,F579,C206,ATL,JFK,30375,35874,5499,3699,1222,160,128,08:26 -> 09:57
T190,F580,C151,JFK,ATL,45683,51182,5499,3699,1222,160,128,12:41 -> 14:13
T190,F581,C147,ATL,DTW,78999,83310,4311,2511,958,160,128,21:56 -> 23:08
T191,F582,C210,EWR,MIA,20040,27915,7875,6075,1750,200,160,05:34 -> 07:45
T191,F583,C204,MIA,IAH,54684,61654,6970,5170,1549,200,160,15:11 -> 17:07
T192,F584,C211,SEA,LAX,20760,27672,6912,5112,1536,200,160,05:46 -> 07:41
T192,F585,C211,LAX,DFW,40849,49772,8923,7123,1983,200,160,11:20 -> 13:49
T192,F586,C180,DFW,JFK,65170,75223,10053,8253,2234,200,160,18:06 -> 20:53
