Tail,Flight,Crew,From,To,SDT,SAT,Flight_time,Cruise_time,Distance,Capacity,Pax,Timestring
T94,F293,C116,LAS,DEN,20160,24700,4540,2740,1009,120,96,05:36 -> 06:51
T94,F294,C116,DEN,ORD,30461,36878,6417,4617,1426,120,96,08:27 -> 10:14
T94,F295,C78,ORD,DEN,72376,78793,6417,4617,1426,120,96,20:06 -> 21:53
T95,F296,C117,LAS,ATL,19920,32538,12618,10818,2804,120,96,05:32 -> 09:02
T95,F297,C109,ATL,MIA,34604,38919,4315,2515,959,120,96,09:36 -> 10:48
T95,F298,C90,MIA,DTW,60107,68418,8311,6511,1847,120,96,16:41 -> 19:00
T95,F299,C84,DTW,DFW,76987,84124,7137,5337,1586,120,96,21:23 -> 23:22
T96,F300,C118,MCO,CLT,20520,23917,3397,1597,755,120,96,05:42 -> 06:38
T96,F301,C118,CLT,DFW,50913,57676,6763,4963,1503,120,96,14:08 -> 16:01
T96,F302,C86,DFW,LAX,68251,77174,8923,7123,1983,120,96,18:57 -> 21:26
T96,F303,C57,LAX,DFW,81254,90177,8923,7123,1983,120,96,22:34 -> 01:02 (+1)
T97,F304,C119,IAH,CLT,20760,27357,6597,4797,1466,120,96,05:46 -> 07:35
T97,F305,C119,CLT,DFW,51392,58155,6763,4963,1503,120,96,14:16 -> 16:09
T97,F306,C64,DFW,CLT,75907,82670,6763,4963,1503,120,96,21:05 -> 22:57
T98,F307,C120,EWR,MSP,20400,27681,7281,5481,1618,200,160,05:40 -> 07:41
T98,F308,C120,MSP,PHX,35061,44290,9229,7429,2051,200,160,09:44 -> 12:18
T98,F309,C51,PHX,ATL,68605,80075,11470,9670,2549,200,160,19:03 -> 22:14
T99,F310,C121,PHX,MSP,20520,29749,9229,7429,2051,200,160,05:42 -> 08:15
T99,F311,C107,MSP,PHX,55580,64809,9229,7429,2051,200,160,15:26 -> 18:00
T100,F312,C122,MIA,ORD,20760,29445,8685,6885,1930,120,96,05:46 -> 08:10
T100,F313,C115,ORD,IAH,41583,48288,6705,4905,1490,120,96,11:33 -> 13:24
T100,F314,C111,IAH,LAX,71187,81154,9967,8167,2215,120,96,19:46 -> 22:32
T101,F315,C123,MIA,JFK,20940,28846,7906,6106,1757,160,128,05:49 -> 08:00
T101,F316,C73,JFK,ATL,41961,47460,5499,3699,1222,160,128,11:39 -> 13:11
T101,F317,C73,ATL,DTW,53990,58301,4311,2511,958,160,128,14:59 -> 16:11
T101,F318,C40,DTW,MSP,85301,89117,3816,2016,848,160,128,23:41 -> 00:45 (+1)
T102,F319,C124,SFO,MSP,19920,31399,11479,9679,2551,120,96,05:32 -> 08:43
T102,F320,C121,MSP,SFO,61959,73438,11479,9679,2551,120,96,17:12 -> 20:23
T103,F321,C125,SEA,DEN,20700,28102,7402,5602,1645,120,96,05:45 -> 07:48
T103,F322,C125,DEN,JFK,47763,59503,11740,9940,2609,120,96,13:16 -> 16:31
T104,F323,C126,MIA,IAH,20100,27070,6970,5170,1549,200,160,05:35 -> 07:31
T104,F324,C126,IAH,LAX,47551,57518,9967,8167,2215,200,160,13:12 -> 15:58
T104,F325,C80,LAX,MSP,70657,81758,11101,9301,2467,200,160,19:37 -> 22:42
T105,F326,C127,ATL,ORD,20520,24912,4392,2592,976,160,128,05:42 -> 06:55
T105,F327,C116,ORD,ATL,42294,46686,4392,2592,976,160,128,11:44 -> 12:58
T105,F328,C72,ATL,ORD,58701,63093,4392,2592,976,160,128,16:18 -> 17:31
T105,F329,C72,ORD,ATL,65400,69792,4392,2592,976,160,128,18:10 -> 19:23
T105,F330,C56,ATL,LAS,77327,89945,12618,10818,2804,160,128,21:28 -> 00:59 (+1)
T106,F331,C128,CLT,DFW,20580,27343,6763,4963,1503,160,128,05:43 -> 07:35
T106,F332,C114,DFW,EWR,29287,39205,9918,8118,2204,160,128,08:08 -> 10:53
T106,F333,C129,EWR,DFW,46998,56916,9918,8118,2204,160,128,13:03 -> 15:48
T106,F334,C113,DFW,SFO,68394,78973,10579,8779,2351,160,128,18:59 -> 21:56
T106,F335,C70,SFO,DFW,82346,92925,10579,8779,2351,160,128,22:52 -> 01:48 (+1)
T107,F336,C130,DEN,MCO,20820,32007,11187,9387,2486,200,160,05:47 -> 08:53
T107,F337,C82,MCO,DEN,60777,71964,11187,9387,2486,200,160,16:52 -> 19:59
T107,F338,C65,DEN,MCO,75752,86939,11187,9387,2486,200,160,21:02 -> 00:08 (+1)
T108,F339,C131,PHX,ATL,20100,31570,11470,9670,2549,200,160,05:35 -> 08:46
T108,F340,C85,ATL,DEN,65524,74191,8667,6867,1926,200,160,18:12 -> 20:36
T109,F341,C132,MSP,EWR,20760,28041,7281,5481,1618,160,128,05:46 -> 07:47
T109,F342,C92,EWR,DTW,61694,65217,3523,1723,783,160,128,17:08 -> 18:06
T110,F343,C133,ORD,LAX,20160,32769,12609,10809,2802,200,160,05:36 -> 09:06
T110,F344,C104,LAX,DEN,43424,49656,6232,4432,1385,200,160,12:03 -> 13:47
T110,F345,C79,DEN,LAX,66851,73083,6232,4432,1385,200,160,18:34 -> 20:18
T111,F346,C134,MCO,IAH,20040,26214,6174,4374,1372,120,96,05:34 -> 07:16
T111,F347,C115,IAH,MSP,50463,57960,7497,5697,1666,120,96,14:01 -> 16:06
T111,F348,C124,MSP,IAH,75249,82746,7497,5697,1666,120,96,20:54 -> 22:59
T112,F349,C135,SFO,IAH,20220,32041,11821,10021,2627,200,160,05:37 -> 08:54
T112,F350,C134,IAH,SFO,54377,66198,11821,10021,2627,200,160,15:06 -> 18:23
T112,F351,C105,SFO,PHX,78049,82756,4707,2907,1046,200,160,21:40 -> 22:59
T113,F352,C136,DFW,LAS,20880,28503,7623,5823,1694,160,128,05:48 -> 07:55
T113,F353,C136,LAS,SFO,32910,35898,2988,1188,664,160,128,09:08 -> 09:58
T113,F354,C136,SFO,LAS,66177,69165,2988,1188,664,160,128,18:22 -> 19:12
T113,F355,C75,LAS,DFW,71136,78759,7623,5823,1694,160,128,19:45 -> 21:52
T114,F356,C137,PHX,DEN,19980,24336,4356,2556,968,200,160,05:33 -> 06:45
T114,F357,C137,DEN,PHX,39302,43658,4356,2556,968,200,160,10:55 -> 12:07
T114,F358,C102,PHX,DEN,51356,55712,4356,2556,968,200,160,14:15 -> 15:28
T114,F359,C104,DEN,LAS,63455,67995,4540,2740,1009,200,160,17:37 -> 18:53
T114,F360,C110,LAS,DEN,74486,79026,4540,2740,1009,200,160,20:41 -> 21:57
T115,F361,C138,DFW,SEA,20820,32826,12006,10206,2668,120,96,05:47 -> 09:07
T115,F362,C76,SEA,LAX,53053,59965,6912,5112,1536,120,96,14:44 -> 16:39
T115,F363,C126,LAX,SEA,70741,77653,6912,5112,1536,120,96,19:39 -> 21:34
T116,F364,C139,ATL,DFW,19860,25143,5283,3483,1174,120,96,05:31 -> 06:59
T116,F365,C128,DFW,ATL,59304,64587,5283,3483,1174,120,96,16:28 -> 17:56
T116,F366,C72,ATL,DFW,75122,80405,5283,3483,1174,120,96,20:52 -> 22:20
T117,F367,C140,CLT,PHX,20040,32856,12816,11016,2848,160,128,05:34 -> 09:07
T117,F368,C120,PHX,SFO,50306,55013,4707,2907,1046,160,128,13:58 -> 15:16
T117,F369,C141,SFO,PHX,61099,65806,4707,2907,1046,160,128,16:58 -> 18:16
T117,F370,C08,PHX,DEN,88562,92918,4356,2556,968,160,128,00:36 (+1) -> 01:48 (+1)
T118,F371,C142,IAH,ATL,19980,24961,4981,3181,1107,200,160,05:33 -> 06:56
T118,F372,C93,ATL,MIA,47136,51451,4315,2515,959,200,160,13:05 -> 14:17
T118,F373,C109,MIA,DTW,53567,61878,8311,6511,1847,200,160,14:52 -> 17:11
T118,F374,C59,DTW,ATL,85650,89961,4311,2511,958,200,160,23:47 -> 00:59 (+1)
T119,F375,C143,DFW,LAS,19860,27483,7623,5823,1694,160,128,05:31 -> 07:38
T119,F376,C143,LAS,DFW,50538,58161,7623,5823,1694,160,128,14:02 -> 16:09
T119,F377,C118,DFW,LAS,68101,75724,7623,5823,1694,160,128,18:55 -> 21:02
T120,F378,C144,LAX,MSP,19860,30961,11101,9301,2467,200,160,05:31 -> 08:36
T120,F379,C144,MSP,MCO,48254,57749,9495,7695,2110,200,160,13:24 -> 16:02
T120,F380,C34,MCO,CLT,81101,84498,3397,1597,755,200,160,22:31 -> 23:28
T121,F381,C145,SFO,DEN,20820,27804,6984,5184,1552,160,128,05:47 -> 07:43
T121,F382,C145,DEN,SFO,52318,59302,6984,5184,1552,160,128,14:31 -> 16:28
T122,F383,C146,MCO,ORD,20280,27570,7290,5490,1620,200,160,05:38 -> 07:39
T122,F384,C122,ORD,ATL,54789,59181,4392,2592,976,200,160,15:13 -> 16:26
T122,F385,C51,ATL,MCO,90501,93426,2925,1125,650,200,160,01:08 (+1) -> 01:57 (+1)
T123,F386,C147,LAX,ORD,20400,33009,12609,10809,2802,200,160,05:40 -> 09:10
T123,F387,C99,ORD,LAX,65478,78087,12609,10809,2802,200,160,18:11 -> 21:41
T124,F388,C148,DTW,PHX,20400,32473,12073,10273,2683,160,128,05:40 -> 09:01
T124,F389,C140,PHX,IAH,36554,43844,7290,5490,1620,160,128,10:09 -> 12:10
T124,F390,C135,IAH,CLT,73895,80492,6597,4797,1466,160,128,20:31 -> 22:21
T125,F391,C149,LAX,MSP,20160,31261,11101,9301,2467,200,160,05:36 -> 08:41
T125,F392,C149,MSP,JFK,42130,49559,7429,5629,1651,200,160,11:42 -> 13:45
T125,F393,C68,JFK,MSP,57053,64482,7429,5629,1651,200,160,15:50 -> 17:54
T125,F394,C13,MSP,EWR,85698,92979,7281,5481,1618,200,160,23:48 -> 01:49 (+1)
T126,F395,C150,DEN,EWR,19920,31512,11592,9792,2576,200,160,05:32 -> 08:45
T126,F396,C114,EWR,ATL,44947,50342,5395,3595,1199,200,160,12:29 -> 13:59
T126,F397,C89,ATL,EWR,85315,90710,5395,3595,1199,200,160,23:41 -> 01:11 (+1)
T127,F398,C151,DTW,ATL,20340,24651,4311,2511,958,120,96,05:39 -> 06:50
T127,F399,C117,ATL,DTW,38547,42858,4311,2511,958,120,96,10:42 -> 11:54
T127,F400,C73,DTW,PHX,76502,88575,12073,10273,2683,120,96,21:15 -> 00:36 (+1)
T128,F401,C152,MCO,DEN,20460,31647,11187,9387,2486,120,96,05:41 -> 08:47
T128,F402,C152,DEN,SEA,39465,46867,7402,5602,1645,120,96,10:57 -> 13:01
T128,F403,C88,SEA,DFW,72508,84514,12006,10206,2668,120,96,20:08 -> 23:28
T129,F404,C153,SEA,LAS,20160,26437,6277,4477,1395,120,96,05:36 -> 07:20
T129,F405,C153,LAS,ATL,55876,68494,12618,10818,2804,120,96,15:31 -> 19:01
T130,F406,C154,MCO,ORD,20820,28110,7290,5490,1620,120,96,05:47 -> 07:48
T130,F407,C127,ORD,ATL,34080,38472,4392,2592,976,120,96,09:28 -> 10:41
T130,F408,C95,ATL,LAS,62012,74630,12618,10818,2804,120,96,17:13 -> 20:43
T130,F409,C33,LAS,DFW,82964,90587,7623,5823,1694,120,96,23:02 -> 01:09 (+1)
T131,F410,C155,ATL,PHX,20820,32290,11470,9670,2549,120,96,05:47 -> 08:58
T131,F411,C137,PHX,ATL,53477,64947,11470,9670,2549,120,96,14:51 -> 18:02
T132,F412,C156,LAS,MSP,19800,29191,9391,7591,2087,160,128,05:30 -> 08:06
T132,F413,C156,MSP,CLT,38338,45070,6732,4932,1496,160,128,10:38 -> 12:31
T132,F414,C157,CLT,MSP,57190,63922,6732,4932,1496,160,128,15:53 -> 17:45
T132,F415,C68,MSP,SFO,76243,87722,11479,9679,2551,160,128,21:10 -> 00:22 (+1)
T133,F416,C158,PHX,ORD,21000,31408,10408,8608,2313,200,160,05:50 -> 08:43
T133,F417,C146,ORD,JFK,62083,67424,5341,3541,1187,200,160,17:14 -> 18:43
T133,F418,C27,JFK,ORD,86511,91852,5341,3541,1187,200,160,00:01 (+1) -> 01:30 (+1)
T134,F419,C159,IAH,ATL,19920,24901,4981,3181,1107,120,96,05:32 -> 06:55
T134,F420,C127,ATL,IAH,43540,48521,4981,3181,1107,120,96,12:05 -> 13:28
T134,F421,C127,IAH,MCO,73632,79806,6174,4374,1372,120,96,20:27 -> 22:10
T135,F422,C160,MSP,MCO,20460,29955,9495,7695,2110,200,160,05:41 -> 08:19
T135,F423,C160,MCO,PHX,31818,45178,13360,11560,2969,200,160,08:50 -> 12:32
T135,F424,C17,PHX,MCO,79647,93007,13360,11560,2969,200,160,22:07 -> 01:50 (+1)
T136,F425,C161,DEN,MSP,20400,25314,4914,3114,1092,200,160,05:40 -> 07:01
T136,F426,C161,MSP,LAS,55459,64850,9391,7591,2087,200,160,15:24 -> 18:00
T136,F427,C104,LAS,MSP,72238,81629,9391,7591,2087,200,160,20:03 -> 22:40
T137,F428,C162,LAS,ORD,20640,31579,10939,9139,2431,120,96,05:44 -> 08:46
T137,F429,C147,ORD,PHX,38377,48785,10408,8608,2313,120,96,10:39 -> 13:33
T137,F430,C148,PHX,ATL,56813,68283,11470,9670,2549,120,96,15:46 -> 18:58
T137,F431,C114,ATL,PHX,78700,90170,11470,9670,2549,120,96,21:51 -> 01:02 (+1)
T138,F432,C163,SFO,PHX,20460,25167,4707,2907,1046,200,160,05:41 -> 06:59
T138,F433,C155,PHX,SFO,48808,53515,4707,2907,1046,200,160,13:33 -> 14:51
T138,F434,C120,SFO,PHX,79212,83919,4707,2907,1046,200,160,22:00 -> 23:18
T139,F435,C164,MIA,ORD,20400,29085,8685,6885,1930,200,160,05:40 -> 08:04
T139,F436,C154,ORD,JFK,46736,52077,5341,3541,1187,200,160,12:58 -> 14:27
T139,F437,C81,JFK,ORD,54286,59627,5341,3541,1187,200,160,15:04 -> 16:33
T139,F438,C158,ORD,JFK,68954,74295,5341,3541,1187,200,160,19:09 -> 20:38
T139,F439,C71,JFK,DEN,76853,88593,11740,9940,2609,200,160,21:20 -> 00:36 (+1)
T140,F440,C165,MSP,SFO,20400,31879,11479,9679,2551,200,160,05:40 -> 08:51
T140,F441,C165,SFO,MSP,37240,48719,11479,9679,2551,200,160,10:20 -> 13:31
T140,F442,C115,MSP,SFO,78043,89522,11479,9679,2551,200,160,21:40 -> 00:52 (+1)
T141,F443,C166,DTW,MIA,20700,29011,8311,6511,1847,160,128,05:45 -> 08:03
T141,F444,C166,MIA,DTW,42547,50858,8311,6511,1847,160,128,11:49 -> 14:07
T141,F445,C90,DTW,JFK,76580,80252,3672,1872,816,160,128,21:16 -> 22:17
T142,F446,C167,CLT,ORD,21000,25338,4338,2538,964,160,128,05:50 -> 07:02
T142,F447,C162,ORD,ATL,41170,45562,4392,2592,976,160,128,11:26 -> 12:39
T142,F448,C116,ATL,ORD,63394,67786,4392,2592,976,160,128,17:36 -> 18:49
T143,F449,C168,MSP,SEA,19860,29958,10098,8298,2244,160,128,05:31 -> 08:19
T143,F450,C138,SEA,ORD,55671,68095,12424,10624,2761,160,128,15:27 -> 18:54
T144,F451,C169,SFO,SEA,20160,25078,4918,3118,1093,200,160,05:36 -> 06:57
T144,F452,C168,SEA,LAX,39771,46683,6912,5112,1536,200,160,11:02 -> 12:58
T144,F453,C133,LAX,SEA,59698,66610,6912,5112,1536,200,160,16:34 -> 18:30
T145,F454,C170,CLT,DFW,20760,27523,6763,4963,1503,120,96,05:46 -> 07:38
T145,F455,C139,DFW,LAX,30905,39828,8923,7123,1983,120,96,08:35 -> 11:03
T145,F456,C139,LAX,SEA,42344,49256,6912,5112,1536,120,96,11:45 -> 13:40
T145,F457,C152,SEA,PHX,65246,73260,8014,6214,1781,120,96,18:07 -> 20:21
T146,F458,C171,DTW,PHX,20400,32473,12073,10273,2683,120,96,05:40 -> 09:01
T146,F459,C163,PHX,SEA,44328,52342,8014,6214,1781,120,96,12:18 -> 14:32
T146,F460,C139,SEA,DFW,54142,66148,12006,10206,2668,120,96,15:02 -> 18:22
T146,F461,C66,DFW,JFK,82159,92212,10053,8253,2234,120,96,22:49 -> 01:36 (+1)
T147,F462,C172,PHX,ATL,20160,31630,11470,9670,2549,120,96,05:36 -> 08:47
T147,F463,C131,ATL,MIA,50028,54343,4315,2515,959,120,96,13:53 -> 15:05
T147,F464,C25,MIA,ATL,77630,81945,4315,2515,959,120,96,21:33 -> 22:45
T148,F465,C173,EWR,DFW,20880,30798,9918,8118,2204,200,160,05:48 -> 08:33
T148,F466,C119,DFW,DEN,60998,65642,4644,2844,1032,200,160,16:56 -> 18:14
T148,F467,C82,DEN,SEA,79156,86558,7402,5602,1645,200,160,21:59 -> 00:02 (+1)
T149,F468,C174,IAH,DTW,20280,28065,7785,5985,1730,120,96,05:38 -> 07:47
T149,F469,C100,DTW,MIA,58273,66584,8311,6511,1847,120,96,16:11 -> 18:29
T149,F470,C93,MIA,DTW,73051,81362,8311,6511,1847,120,96,20:17 -> 22:36
T150,F471,C175,MSP,MCO,20640,30135,9495,7695,2110,120,96,05:44 -> 08:22
T150,F472,C130,MCO,CLT,44024,47421,3397,1597,755,120,96,12:13 -> 13:10
T150,F473,C156,CLT,MCO,63740,67137,3397,1597,755,120,96,17:42 -> 18:38
T150,F474,C43,MCO,IAH,84518,90692,6174,4374,1372,120,96,23:28 -> 01:11 (+1)
T151,F475,C176,JFK,DTW,20580,24252,3672,1872,816,160,128,05:43 -> 06:44
T151,F476,C174,DTW,MCO,40371,47314,6943,5143,1543,160,128,11:12 -> 13:08
T151,F477,C98,MCO,DTW,52446,59389,6943,5143,1543,160,128,14:34 -> 16:29
T151,F478,C92,DTW,MCO,84600,91543,6943,5143,1543,160,128,23:30 -> 01:25 (+1)
T152,F479,C177,MIA,DEN,20400,32766,12366,10566,2748,120,96,05:40 -> 09:06
T152,F480,C177,DEN,ATL,45656,54323,8667,6867,1926,120,96,12:40 -> 15:05
T152,F481,C142,ATL,DTW,59011,63322,4311,2511,958,120,96,16:23 -> 17:35
T152,F482,C98,DTW,ATL,70041,74352,4311,2511,958,120,96,19:27 -> 20:39
T153,F483,C178,LAX,ORD,20520,33129,12609,10809,2802,200,160,05:42 -> 09:12
T153,F484,C81,ORD,SFO,64412,77745,13333,11533,2963,200,160,17:53 -> 21:35
T154,F485,C179,ATL,PHX,20640,32110,11470,9670,2549,160,128,05:44 -> 08:55
T154,F486,C171,PHX,DEN,44473,48829,4356,2556,968,160,128,12:21 -> 13:33
T154,F487,C102,DEN,PHX,73174,77530,4356,2556,968,160,128,20:19 -> 21:32
T155,F488,C180,DFW,LAX,21000,29923,8923,7123,1983,200,160,05:50 -> 08:18
T155,F489,C180,LAX,DFW,42770,51693,8923,7123,1983,200,160,11:52 -> 14:21
T155,F490,C72,DFW,LAX,83297,92220,8923,7123,1983,200,160,23:08 -> 01:37 (+1)
T156,F491,C181,LAS,IAH,20400,29229,8829,7029,1962,200,160,05:40 -> 08:07
T156,F492,C140,IAH,MSP,57380,64877,7497,5697,1666,200,160,15:56 -> 18:01
T157,F493,C182,SFO,ORD,20760,34093,13333,11533,2963,200,160,05:46 -> 09:28
T157,F494,C164,ORD,LAX,38593,51202,12609,10809,2802,200,160,10:43 -> 14:13
T158,F495,C183,JFK,DFW,20940,30993,10053,8253,2234,160,128,05:49 -> 08:36
T158,F496,C170,DFW,CLT,50170,56933,6763,4963,1503,160,128,13:56 -> 15:48
T158,F497,C46,CLT,MCO,81347,84744,3397,1597,755,160,128,22:35 -> 23:32
T159,F498,C184,EWR,MIA,20100,27975,7875,6075,1750,200,160,05:35 -> 07:46
T159,F499,C184,MIA,EWR,46238,54113,7875,6075,1750,200,160,12:50 -> 15:01
T159,F500,C132,EWR,MCO,69492,76287,6795,4995,1510,200,160,19:18 -> 21:11
T160,F501,C185,SEA,DEN,20340,27742,7402,5602,1645,160,128,05:39 -> 07:42
T160,F502,C171,DEN,LAS,58607,63147,4540,2740,1009,160,128,16:16 -> 17:32
T161,F503,C186,LAS,ATL,20700,33318,12618,10818,2804,200,160,05:45 -> 09:15
T161,F504,C122,ATL,DEN,67448,76115,8667,6867,1926,200,160,18:44 -> 21:08
T161,F505,C78,DEN,SFO,80795,87779,6984,5184,1552,200,160,22:26 -> 00:22 (+1)
T162,F506,C187,DTW,LAS,19980,32616,12636,10836,2808,120,96,05:33 -> 09:03
T162,F507,C187,LAS,DFW,47518,55141,7623,5823,1694,120,96,13:11 -> 15:19
T162,F508,C96,DFW,LAS,76117,83740,7623,5823,1694,120,96,21:08 -> 23:15
T163,F509,C188,SFO,DFW,20340,30919,10579,8779,2351,200,160,05:39 -> 08:35
T163,F510,C173,DFW,PHX,36706,42974,6268,4468,1393,200,160,10:11 -> 11:56
T163,F511,C160,PHX,MCO,49090,62450,13360,11560,2969,200,160,13:38 -> 17:20
T163,F512,C144,MCO,PHX,75051,88411,13360,11560,2969,200,160,20:50 -> 00:33 (+1)
T164,F513,C189,IAH,ATL,20100,25081,4981,3181,1107,120,96,05:35 -> 06:58
T164,F514,C151,ATL,ORD,44637,49029,4392,2592,976,120,96,12:23 -> 13:37
T164,F515,C151,ORD,MIA,66735,75420,8685,6885,1930,120,96,18:32 -> 20:57
T165,F516,C190,SEA,LAX,20280,27192,6912,5112,1536,200,160,05:38 -> 07:33
T165,F517,C190,LAX,DEN,44017,50249,6232,4432,1385,200,160,12:13 -> 13:57
T165,F518,C85,DEN,MIA,77351,89717,12366,10566,2748,200,160,21:29 -> 00:55 (+1)
T166,F519,C191,JFK,MIA,21000,28906,7906,6106,1757,160,128,05:50 -> 08:01
T166,F520,C191,MIA,ORD,51706,60391,8685,6885,1930,160,128,14:21 -> 16:46
T167,F521,C192,ATL,IAH,20760,25741,4981,3181,1107,200,160,05:46 -> 07:09
T167,F522,C181,IAH,SFO,36747,48568,11821,10021,2627,200,160,10:12 -> 13:29
T167,F523,C134,SFO,MSP,68838,80317,11479,9679,2551,200,160,19:07 -> 22:18
T168,F524,C193,LAS,ATL,20220,32838,12618,10818,2804,200,160,05:37 -> 09:07
T168,F525,C159,ATL,DFW,62049,67332,5283,3483,1174,200,160,17:14 -> 18:42
T169,F526,C194,DTW,JFK,20220,23892,3672,1872,816,200,160,05:37 -> 06:38
T169,F527,C194,JFK,CLT,29980,33895,3915,2115,870,200,160,08:19 -> 09:24
T169,F528,C130,CLT,MSP,60169,66901,6732,4932,1496,200,160,16:42 -> 18:35
T169,F529,C140,MSP,CLT,77989,84721,6732,4932,1496,200,160,21:39 -> 23:32
T170,F530,C195,CLT,JFK,20460,24375,3915,2115,870,120,96,05:41 -> 06:46
T170,F531,C195,JFK,MSP,27616,35045,7429,5629,1651,120,96,07:40 -> 09:44
T170,F532,C165,MSP,MCO,53715,63210,9495,7695,2110,120,96,14:55 -> 17:33
T171,F533,C196,SEA,ORD,20760,33184,12424,10624,2761,160,128,05:46 -> 09:13
T171,F534,C167,ORD,EWR,41539,46732,5193,3393,1154,160,128,11:32 -> 12:58
T171,F535,C150,EWR,ORD,68259,73452,5193,3393,1154,160,128,18:57 -> 20:24
T172,F536,C197,CLT,IAH,20100,26697,6597,4797,1466,160,128,05:35 -> 07:24
T172,F537,C192,IAH,ORD,37664,44369,6705,4905,1490,160,128,10:27 -> 12:19
T172,F538,C178,ORD,MCO,62531,69821,7290,5490,1620,160,128,17:22 -> 19:23
T172,F539,C156,MCO,CLT,74141,77538,3397,1597,755,160,128,20:35 -> 21:32
T172,F540,C170,CLT,MIA,82118,86838,4720,2920,1049,160,128,22:48 -> 00:07 (+1)
T173,F541,C198,CLT,DEN,20220,29886,9666,7866,2148,120,96,05:37 -> 08:18
T173,F542,C185,DEN,JFK,34926,46666,11740,9940,2609,120,96,09:42 -> 12:57
T173,F543,C87,JFK,ORD,55623,60964,5341,3541,1187,120,96,15:27 -> 16:56
T174,F544,C199,DFW,ATL,20520,25803,5283,3483,1174,160,128,05:42 -> 07:10
T174,F545,C172,ATL,DFW,46805,52088,5283,3483,1174,160,128,13:00 -> 14:28
T174,F546,C54,DFW,PHX,85629,91897,6268,4468,1393,160,128,23:47 -> 01:31 (+1)
T175,F547,C200,MSP,IAH,20880,28377,7497,5697,1666,160,128,05:48 -> 07:52
T175,F548,C197,IAH,MCO,30821,36995,6174,4374,1372,160,128,08:33 -> 10:16
T175,F549,C175,MCO,ATL,41625,44550,2925,1125,650,160,128,11:33 -> 12:22
T175,F550,C162,ATL,MCO,56362,59287,2925,1125,650,160,128,15:39 -> 16:28
T175,F551,C160,MCO,ATL,71535,74460,2925,1125,650,160,128,19:52 -> 20:41
T176,F552,C201,MCO,MSP,20160,29655,9495,7695,2110,200,160,05:36 -> 08:14
T176,F553,C195,MSP,DEN,48319,53233,4914,3114,1092,200,160,13:25 -> 14:47
T176,F554,C110,DEN,ATL,81834,90501,8667,6867,1926,200,160,22:43 -> 01:08 (+1)
T177,F555,C202,LAX,DFW,20580,29503,8923,7123,1983,120,96,05:43 -> 08:11
T177,F556,C129,DFW,LAX,62245,71168,8923,7123,1983,120,96,17:17 -> 19:46
T177,F557,C76,LAX,ORD,75422,88031,12609,10809,2802,120,96,20:57 -> 00:27 (+1)
T178,F558,C203,MCO,ATL,20940,23865,2925,1125,650,120,96,05:49 -> 06:37
T178,F559,C175,ATL,MSP,53872,60437,6565,4765,1459,120,96,14:57 -> 16:47
T178,F560,C24,MSP,CLT,86532,93264,6732,4932,1496,120,96,00:02 (+1) -> 01:54 (+1)
T179,F561,C204,JFK,ORD,20940,26281,5341,3541,1187,160,128,05:49 -> 07:18
T179,F562,C182,ORD,JFK,38825,44166,5341,3541,1187,160,128,10:47 -> 12:16
T179,F563,C123,JFK,DFW,66054,76107,10053,8253,2234,160,128,18:20 -> 21:08
T179,F564,C75,DFW,ATL,81382,86665,5283,3483,1174,160,128,22:36 -> 00:04 (+1)
T180,F565,C205,DFW,CLT,19980,26743,6763,4963,1503,160,128,05:33 -> 07:25
T180,F566,C194,CLT,DFW,37022,43785,6763,4963,1503,160,128,10:17 -> 12:09
T180,F567,C143,DFW,ORD,63521,69326,5805,4005,1290,160,128,17:38 -> 19:15
T180,F568,C44,ORD,DFW,79635,85440,5805,4005,1290,160,128,22:07 -> 23:44
T181,F569,C206,ATL,LAS,20220,32838,12618,10818,2804,120,96,05:37 -> 09:07
T181,F570,C161,LAS,ATL,67572,80190,12618,10818,2804,120,96,18:46 -> 22:16
T182,F571,C207,DFW,SFO,20640,31219,10579,8779,2351,120,96,05:44 -> 08:40
T182,F572,C155,SFO,DEN,57056,64040,6984,5184,1552,120,96,15:50 -> 17:47
T182,F573,C190,DEN,PHX,66741,71097,4356,2556,968,120,96,18:32 -> 19:44
T183,F574,C208,MSP,SFO,19980,31459,11479,9679,2551,160,128,05:33 -> 08:44
T183,F575,C181,SFO,IAH,58653,70474,11821,10021,2627,160,128,16:17 -> 19:34
T183,F576,C74,IAH,ORD,79001,85706,6705,4905,1490,160,128,21:56 -> 23:48
T184,F577,C209,JFK,MSP,20340,27769,7429,5629,1651,160,128,05:39 -> 07:42
T184,F578,C201,MSP,ATL,53642,60207,6565,4765,1459,160,128,14:54 -> 16:43
T184,F579,C25,ATL,IAH,87454,92435,4981,3181,1107,160,128,00:17 (+1) -> 01:40 (+1)
T185,F580,C210,ATL,ORD,20460,24852,4392,2592,976,160,128,05:41 -> 06:54
T185,F581,C204,ORD,DFW,33220,39025,5805,4005,1290,160,128,09:13 -> 10:50
T185,F582,C172,DFW,ORD,58705,64510,5805,4005,1290,160,128,16:18 -> 17:55
T186,F583,C211,ATL,LAS,20700,33318,12618,10818,2804,200,160,05:45 -> 09:15
T186,F584,C206,LAS,ATL,56955,69573,12618,10818,2804,200,160,15:49 -> 19:19
T187,F585,C212,JFK,ORD,20700,26041,5341,3541,1187,120,96,05:45 -> 07:14
