entity,orig_node,final_node,node_reduce,orig_arc,final_arc,arc_reduce,orig_sdArc,final_sdArc,sdArc_reduce
I05P53,7,7,0%,6,6,0%,2,2,0%
I05P54,7,7,0%,6,6,0%,2,2,0%
I05P55,7,7,0%,6,6,0%,2,2,0%
I05P56,7,7,0%,6,6,0%,2,2,0%
I05P57,7,7,0%,6,6,0%,2,2,0%
I05P58,7,7,0%,6,6,0%,2,2,0%
I05P59,7,7,0%,6,6,0%,2,2,0%
I05P60,7,7,0%,6,6,0%,2,2,0%
I05P61,7,7,0%,6,6,0%,2,2,0%
I05P62,7,7,0%,6,6,0%,2,2,0%
I05P63,7,7,0%,6,6,0%,2,2,0%
I05P64,7,7,0%,6,6,0%,2,2,0%
I05P65,7,7,0%,6,6,0%,2,2,0%
I05P66,7,7,0%,6,6,0%,2,2,0%
I05P67,7,7,0%,6,6,0%,2,2,0%
I05P68,7,7,0%,6,6,0%,2,2,0%
I05P69,7,7,0%,6,6,0%,2,2,0%
I05P70,7,7,0%,6,6,0%,2,2,0%
I05P71,7,7,0%,6,6,0%,2,2,0%
I05P72,7,7,0%,6,6,0%,2,2,0%
I05P73,7,7,0%,6,6,0%,2,2,0%
I05P74,7,7,0%,6,6,0%,2,2,0%
I05P75,7,7,0%,6,6,0%,2,2,0%
I05P76,7,7,0%,6,6,0%,2,2,0%
I05P77,7,7,0%,6,6,0%,2,2,0%
I05P78,7,7,0%,6,6,0%,2,2,0%
I05P79,7,7,0%,6,6,0%,2,2,0%
I05P80,7,7,0%,6,6,0%,2,2,0%
I05P81,7,7,0%,6,6,0%,2,2,0%
I05P82,7,7,0%,6,6,0%,2,2,0%
I05P83,7,7,0%,6,6,0%,2,2,0%
I05P84,7,7,0%,6,6,0%,2,2,0%
I05P85,7,7,0%,6,6,0%,2,2,0%
I05P86,7,7,0%,6,6,0%,2,2,0%
I05P87,7,7,0%,6,6,0%,2,2,0%
I05P88,7,7,0%,6,6,0%,2,2,0%
I05P89,7,7,0%,6,6,0%,2,2,0%
I05P90,7,7,0%,6,6,0%,2,2,0%
I05P91,7,7,0%,6,6,0%,2,2,0%
I05P92,7,7,0%,6,6,0%,2,2,0%
I05P93,7,7,0%,6,6,0%,2,2,0%
I05P94,7,7,0%,6,6,0%,2,2,0%
I05P95,7,7,0%,6,6,0%,2,2,0%
I06P00,10,10,0%,18,18,0%,2,2,0%
I06P01,10,10,0%,18,18,0%,2,2,0%
I06P02,10,10,0%,18,18,0%,2,2,0%
I06P03,10,10,0%,18,18,0%,2,2,0%
I06P04,10,10,0%,18,18,0%,2,2,0%
I06P05,10,10,0%,18,18,0%,2,2,0%
I06P06,10,10,0%,18,18,0%,2,2,0%
I06P07,10,10,0%,18,18,0%,2,2,0%
I06P08,10,10,0%,18,18,0%,2,2,0%
I06P09,10,10,0%,18,18,0%,2,2,0%
I06P10,10,10,0%,18,18,0%,2,2,0%
I06P11,10,10,0%,18,18,0%,2,2,0%
I06P12,10,10,0%,18,18,0%,2,2,0%
I06P13,10,10,0%,18,18,0%,2,2,0%
I06P14,10,10,0%,18,18,0%,2,2,0%
I06P15,10,10,0%,18,18,0%,2,2,0%
I06P16,10,10,0%,18,18,0%,2,2,0%
I06P17,10,10,0%,18,18,0%,2,2,0%
I06P18,10,10,0%,18,18,0%,2,2,0%
I06P19,10,10,0%,18,18,0%,2,2,0%
I06P20,10,10,0%,18,18,0%,2,2,0%
I06P21,10,10,0%,18,18,0%,2,2,0%
I06P22,10,10,0%,18,18,0%,2,2,0%
I06P23,10,10,0%,18,18,0%,2,2,0%
I06P24,10,10,0%,18,18,0%,2,2,0%
I06P25,10,10,0%,18,18,0%,2,2,0%
I06P26,10,10,0%,18,18,0%,2,2,0%
I06P27,10,10,0%,18,18,0%,2,2,0%
I06P28,10,10,0%,18,18,0%,2,2,0%
I06P29,10,10,0%,18,18,0%,2,2,0%
I06P30,10,10,0%,18,18,0%,2,2,0%
I06P31,10,10,0%,18,18,0%,2,2,0%
I06P32,10,10,0%,18,18,0%,2,2,0%
I06P33,10,10,0%,18,18,0%,2,2,0%
I06P34,10,10,0%,18,18,0%,2,2,0%
I06P35,10,10,0%,18,18,0%,2,2,0%
I06P36,10,10,0%,18,18,0%,2,2,0%
I06P37,10,10,0%,18,18,0%,2,2,0%
I06P38,10,10,0%,18,18,0%,2,2,0%
I06P39,10,10,0%,18,18,0%,2,2,0%
I06P40,10,10,0%,18,18,0%,2,2,0%
I06P41,10,10,0%,18,18,0%,2,2,0%
I06P42,10,10,0%,18,18,0%,2,2,0%
I06P43,10,10,0%,18,18,0%,2,2,0%
I06P44,10,10,0%,18,18,0%,2,2,0%
I06P45,10,10,0%,18,18,0%,2,2,0%
I06P46,10,10,0%,18,18,0%,2,2,0%
I06P47,10,10,0%,18,18,0%,2,2,0%
I06P48,10,10,0%,18,18,0%,2,2,0%
I06P49,10,10,0%,18,18,0%,2,2,0%
I06P50,10,10,0%,18,18,0%,2,2,0%
I06P51,10,10,0%,18,18,0%,2,2,0%
I06P52,10,10,0%,18,18,0%,2,2,0%
I06P53,10,10,0%,18,18,0%,2,2,0%
I06P54,10,10,0%,18,18,0%,2,2,0%
I06P55,10,10,0%,18,18,0%,2,2,0%
I06P56,10,10,0%,18,18,0%,2,2,0%
I06P57,10,10,0%,18,18,0%,2,2,0%
I06P58,10,10,0%,18,18,0%,2,2,0%
I06P59,10,10,0%,18,18,0%,2,2,0%
I06P60,10,10,0%,18,18,0%,2,2,0%
I06P61,10,10,0%,18,18,0%,2,2,0%
I06P62,10,10,0%,18,18,0%,2,2,0%
I06P63,10,10,0%,18,18,0%,2,2,0%
I06P64,10,10,0%,18,18,0%,2,2,0%
I06P65,10,10,0%,18,18,0%,2,2,0%
I06P66,10,10,0%,18,18,0%,2,2,0%
I06P67,10,10,0%,18,18,0%,2,2,0%
I06P68,10,10,0%,18,18,0%,2,2,0%
I06P69,10,10,0%,18,18,0%,2,2,0%
I06P70,10,10,0%,18,18,0%,2,2,0%
I06P71,10,10,0%,18,18,0%,2,2,0%
I06P72,10,10,0%,18,18,0%,2,2,0%
I06P73,10,10,0%,18,18,0%,2,2,0%
I06P74,10,10,0%,18,18,0%,2,2,0%
I06P75,10,10,0%,18,18,0%,2,2,0%
I06P76,10,10,0%,18,18,0%,2,2,0%
I06P77,10,10,0%,18,18,0%,2,2,0%
I06P78,10,10,0%,18,18,0%,2,2,0%
I06P79,10,10,0%,18,18,0%,2,2,0%
I06P80,10,10,0%,18,18,0%,2,2,0%
I06P81,10,10,0%,18,18,0%,2,2,0%
I06P82,10,10,0%,18,18,0%,2,2,0%
I06P83,10,10,0%,18,18,0%,2,2,0%
I06P84,10,10,0%,18,18,0%,2,2,0%
I06P85,10,10,0%,18,18,0%,2,2,0%
I06P86,10,10,0%,18,18,0%,2,2,0%
I06P87,10,10,0%,18,18,0%,2,2,0%
I06P88,10,10,0%,18,18,0%,2,2,0%
I06P89,10,10,0%,18,18,0%,2,2,0%
I06P90,10,10,0%,18,18,0%,2,2,0%
I06P91,10,10,0%,18,18,0%,2,2,0%
I06P92,10,10,0%,18,18,0%,2,2,0%
I06P93,10,10,0%,18,18,0%,2,2,0%
I06P94,10,10,0%,18,18,0%,2,2,0%
I06P95,10,10,0%,18,18,0%,2,2,0%
I07P00,8,8,0%,13,13,0%,2,2,0%
I07P01,8,8,0%,13,13,0%,2,2,0%
I07P02,8,8,0%,13,13,0%,2,2,0%
I07P03,8,8,0%,13,13,0%,2,2,0%
I07P04,8,8,0%,13,13,0%,2,2,0%
I07P05,8,8,0%,13,13,0%,2,2,0%
I07P06,8,8,0%,13,13,0%,2,2,0%
I07P07,8,8,0%,13,13,0%,2,2,0%
I07P08,8,8,0%,13,13,0%,2,2,0%
I07P09,8,8,0%,13,13,0%,2,2,0%
I07P10,8,8,0%,13,13,0%,2,2,0%
I07P11,8,8,0%,13,13,0%,2,2,0%
I07P12,8,8,0%,13,13,0%,2,2,0%
I07P13,8,8,0%,13,13,0%,2,2,0%
I07P14,8,8,0%,13,13,0%,2,2,0%
I07P15,8,8,0%,13,13,0%,2,2,0%
I07P16,8,8,0%,13,13,0%,2,2,0%
I07P17,8,8,0%,13,13,0%,2,2,0%
I07P18,8,8,0%,13,13,0%,2,2,0%
I07P19,8,8,0%,13,13,0%,2,2,0%
I07P20,8,8,0%,13,13,0%,2,2,0%
I07P21,8,8,0%,13,13,0%,2,2,0%
I07P22,8,8,0%,13,13,0%,2,2,0%
I07P23,8,8,0%,13,13,0%,2,2,0%
I07P24,8,8,0%,13,13,0%,2,2,0%
I07P25,8,8,0%,13,13,0%,2,2,0%
I07P26,8,8,0%,13,13,0%,2,2,0%
I07P27,8,8,0%,13,13,0%,2,2,0%
I07P28,8,8,0%,13,13,0%,2,2,0%
I07P29,8,8,0%,13,13,0%,2,2,0%
I07P30,8,8,0%,13,13,0%,2,2,0%
I07P31,8,8,0%,13,13,0%,2,2,0%
I07P32,8,8,0%,13,13,0%,2,2,0%
I07P33,8,8,0%,13,13,0%,2,2,0%
I07P34,8,8,0%,13,13,0%,2,2,0%
I07P35,8,8,0%,13,13,0%,2,2,0%
I07P36,8,8,0%,13,13,0%,2,2,0%
I07P37,8,8,0%,13,13,0%,2,2,0%
I07P38,8,8,0%,13,13,0%,2,2,0%
I07P39,8,8,0%,13,13,0%,2,2,0%
I07P40,8,8,0%,13,13,0%,2,2,0%
I07P41,8,8,0%,13,13,0%,2,2,0%
I07P42,8,8,0%,13,13,0%,2,2,0%
I07P43,8,8,0%,13,13,0%,2,2,0%
I07P44,8,8,0%,13,13,0%,2,2,0%
I07P45,8,8,0%,13,13,0%,2,2,0%
I07P46,8,8,0%,13,13,0%,2,2,0%
I07P47,8,8,0%,13,13,0%,2,2,0%
I07P48,8,8,0%,13,13,0%,2,2,0%
I07P49,8,8,0%,13,13,0%,2,2,0%
I07P50,8,8,0%,13,13,0%,2,2,0%
I07P51,8,8,0%,13,13,0%,2,2,0%
I07P52,8,8,0%,13,13,0%,2,2,0%
I07P53,8,8,0%,13,13,0%,2,2,0%
I07P54,8,8,0%,13,13,0%,2,2,0%
I07P55,8,8,0%,13,13,0%,2,2,0%
I07P56,8,8,0%,13,13,0%,2,2,0%
I07P57,8,8,0%,13,13,0%,2,2,0%
I07P58,8,8,0%,13,13,0%,2,2,0%
I07P59,8,8,0%,13,13,0%,2,2,0%
I07P60,8,8,0%,13,13,0%,2,2,0%
I07P61,8,8,0%,13,13,0%,2,2,0%
I07P62,8,8,0%,13,13,0%,2,2,0%
I07P63,8,8,0%,13,13,0%,2,2,0%
I07P64,8,8,0%,13,13,0%,2,2,0%
I07P65,8,8,0%,13,13,0%,2,2,0%
I07P66,8,8,0%,13,13,0%,2,2,0%
I07P67,8,8,0%,13,13,0%,2,2,0%
I07P68,8,8,0%,13,13,0%,2,2,0%
I07P69,8,8,0%,13,13,0%,2,2,0%
I07P70,8,8,0%,13,13,0%,2,2,0%
I07P71,8,8,0%,13,13,0%,2,2,0%
I07P72,8,8,0%,13,13,0%,2,2,0%
I07P73,8,8,0%,13,13,0%,2,2,0%
I07P74,8,8,0%,13,13,0%,2,2,0%
I07P75,8,8,0%,13,13,0%,2,2,0%
I07P76,8,8,0%,13,13,0%,2,2,0%
I07P77,8,8,0%,13,13,0%,2,2,0%
I07P78,8,8,0%,13,13,0%,2,2,0%
I07P79,8,8,0%,13,13,0%,2,2,0%
I07P80,8,8,0%,13,13,0%,2,2,0%
I07P81,8,8,0%,13,13,0%,2,2,0%
I07P82,8,8,0%,13,13,0%,2,2,0%
I07P83,8,8,0%,13,13,0%,2,2,0%
I07P84,8,8,0%,13,13,0%,2,2,0%
I07P85,8,8,0%,13,13,0%,2,2,0%
I07P86,8,8,0%,13,13,0%,2,2,0%
I07P87,8,8,0%,13,13,0%,2,2,0%
I07P88,8,8,0%,13,13,0%,2,2,0%
I07P89,8,8,0%,13,13,0%,2,2,0%
I07P90,8,8,0%,13,13,0%,2,2,0%
I07P91,8,8,0%,13,13,0%,2,2,0%
I07P92,8,8,0%,13,13,0%,2,2,0%
I07P93,8,8,0%,13,13,0%,2,2,0%
I07P94,8,8,0%,13,13,0%,2,2,0%
I07P95,8,8,0%,13,13,0%,2,2,0%
I08P00,8,8,0%,11,11,0%,2,2,0%
I08P01,8,8,0%,11,11,0%,2,2,0%
I08P02,8,8,0%,11,11,0%,2,2,0%
I08P03,8,8,0%,11,11,0%,2,2,0%
I08P04,8,8,0%,11,11,0%,2,2,0%
I08P05,8,8,0%,11,11,0%,2,2,0%
I08P06,8,8,0%,11,11,0%,2,2,0%
I08P07,8,8,0%,11,11,0%,2,2,0%
I08P08,8,8,0%,11,11,0%,2,2,0%
I08P09,8,8,0%,11,11,0%,2,2,0%
I08P10,8,8,0%,11,11,0%,2,2,0%
I08P11,8,8,0%,11,11,0%,2,2,0%
I08P12,8,8,0%,11,11,0%,2,2,0%
I08P13,8,8,0%,11,11,0%,2,2,0%
I08P14,8,8,0%,11,11,0%,2,2,0%
I08P15,8,8,0%,11,11,0%,2,2,0%
I08P16,8,8,0%,11,11,0%,2,2,0%
I08P17,8,8,0%,11,11,0%,2,2,0%
I08P18,8,8,0%,11,11,0%,2,2,0%
I08P19,8,8,0%,11,11,0%,2,2,0%
I08P20,8,8,0%,11,11,0%,2,2,0%
I08P21,8,8,0%,11,11,0%,2,2,0%
I08P22,8,8,0%,11,11,0%,2,2,0%
I08P23,8,8,0%,11,11,0%,2,2,0%
I08P24,8,8,0%,11,11,0%,2,2,0%
I08P25,8,8,0%,11,11,0%,2,2,0%
I08P26,8,8,0%,11,11,0%,2,2,0%
I08P27,8,8,0%,11,11,0%,2,2,0%
I08P28,8,8,0%,11,11,0%,2,2,0%
I08P29,8,8,0%,11,11,0%,2,2,0%
I08P30,8,8,0%,11,11,0%,2,2,0%
I08P31,8,8,0%,11,11,0%,2,2,0%
I08P32,8,8,0%,11,11,0%,2,2,0%
I08P33,8,8,0%,11,11,0%,2,2,0%
I08P34,8,8,0%,11,11,0%,2,2,0%
I08P35,8,8,0%,11,11,0%,2,2,0%
I08P36,8,8,0%,11,11,0%,2,2,0%
I08P37,8,8,0%,11,11,0%,2,2,0%
I08P38,8,8,0%,11,11,0%,2,2,0%
I08P39,8,8,0%,11,11,0%,2,2,0%
I08P40,8,8,0%,11,11,0%,2,2,0%
I08P41,8,8,0%,11,11,0%,2,2,0%
I08P42,8,8,0%,11,11,0%,2,2,0%
I08P43,8,8,0%,11,11,0%,2,2,0%
I08P44,8,8,0%,11,11,0%,2,2,0%
I08P45,8,8,0%,11,11,0%,2,2,0%
I08P46,8,8,0%,11,11,0%,2,2,0%
I08P47,8,8,0%,11,11,0%,2,2,0%
I08P48,8,8,0%,11,11,0%,2,2,0%
I08P49,8,8,0%,11,11,0%,2,2,0%
I08P50,8,8,0%,11,11,0%,2,2,0%
I08P51,8,8,0%,11,11,0%,2,2,0%
I08P52,8,8,0%,11,11,0%,2,2,0%
I08P53,8,8,0%,11,11,0%,2,2,0%
I08P54,8,8,0%,11,11,0%,2,2,0%
I08P55,8,8,0%,11,11,0%,2,2,0%
I08P56,8,8,0%,11,11,0%,2,2,0%
I08P57,8,8,0%,11,11,0%,2,2,0%
I08P58,8,8,0%,11,11,0%,2,2,0%
I08P59,8,8,0%,11,11,0%,2,2,0%
I08P60,8,8,0%,11,11,0%,2,2,0%
I08P61,8,8,0%,11,11,0%,2,2,0%
I08P62,8,8,0%,11,11,0%,2,2,0%
I08P63,8,8,0%,11,11,0%,2,2,0%
I08P64,8,8,0%,11,11,0%,2,2,0%
I08P65,8,8,0%,11,11,0%,2,2,0%
I08P66,8,8,0%,11,11,0%,2,2,0%
I08P67,8,8,0%,11,11,0%,2,2,0%
I08P68,8,8,0%,11,11,0%,2,2,0%
I08P69,8,8,0%,11,11,0%,2,2,0%
I08P70,8,8,0%,11,11,0%,2,2,0%
I08P71,8,8,0%,11,11,0%,2,2,0%
I08P72,8,8,0%,11,11,0%,2,2,0%
I08P73,8,8,0%,11,11,0%,2,2,0%
I08P74,8,8,0%,11,11,0%,2,2,0%
I08P75,8,8,0%,11,11,0%,2,2,0%
I08P76,8,8,0%,11,11,0%,2,2,0%
I08P77,8,8,0%,11,11,0%,2,2,0%
I08P78,8,8,0%,11,11,0%,2,2,0%
I08P79,8,8,0%,11,11,0%,2,2,0%
I08P80,8,8,0%,11,11,0%,2,2,0%
I08P81,8,8,0%,11,11,0%,2,2,0%
I08P82,8,8,0%,11,11,0%,2,2,0%
I08P83,8,8,0%,11,11,0%,2,2,0%
I08P84,8,8,0%,11,11,0%,2,2,0%
I08P85,8,8,0%,11,11,0%,2,2,0%
I08P86,8,8,0%,11,11,0%,2,2,0%
I08P87,8,8,0%,11,11,0%,2,2,0%
I08P88,8,8,0%,11,11,0%,2,2,0%
I08P89,8,8,0%,11,11,0%,2,2,0%
I08P90,8,8,0%,11,11,0%,2,2,0%
I08P91,8,8,0%,11,11,0%,2,2,0%
I08P92,8,8,0%,11,11,0%,2,2,0%
I08P93,8,8,0%,11,11,0%,2,2,0%
I08P94,8,8,0%,11,11,0%,2,2,0%
I08P95,8,8,0%,11,11,0%,2,2,0%
