Tail,Flight,Crew,From,To,SDT,SAT,Flight_time,Cruise_time,Distance,Capacity,Pax,Timestring
T95,F292,C58,PHX,ATL,73977,85447,11470,9670,2549,120,96,20:32 -> 23:44
T96,F293,C104,DEN,LAS,20100,24640,4540,2740,1009,160,128,05:35 -> 06:50
T96,F294,C104,LAS,DEN,58718,63258,4540,2740,1009,160,128,16:18 -> 17:34
T97,F295,C105,CLT,JFK,19800,23715,3915,2115,870,160,128,05:30 -> 06:35
T97,F296,C105,JFK,CLT,39677,43592,3915,2115,870,160,128,11:01 -> 12:06
T97,F297,C74,CLT,JFK,74927,78842,3915,2115,870,160,128,20:48 -> 21:54
T98,F298,C106,DEN,ATL,20880,29547,8667,6867,1926,160,128,05:48 -> 08:12
T98,F299,C92,ATL,ORD,56981,61373,4392,2592,976,160,128,15:49 -> 17:02
T99,F300,C107,SFO,ORD,19800,33133,13333,11533,2963,120,96,05:30 -> 09:12
T99,F301,C107,ORD,SFO,37588,50921,13333,11533,2963,120,96,10:26 -> 14:08
T100,F302,C108,CLT,DFW,19920,26683,6763,4963,1503,120,96,05:32 -> 07:24
T100,F303,C96,DFW,PHX,34916,41184,6268,4468,1393,120,96,09:41 -> 11:26
T100,F304,C96,PHX,ORD,55026,65434,10408,8608,2313,120,96,15:17 -> 18:10
T100,F305,C26,ORD,JFK,87677,93018,5341,3541,1187,120,96,00:21 (+1) -> 01:50 (+1)
T101,F306,C109,LAS,DFW,20940,28563,7623,5823,1694,200,160,05:49 -> 07:56
T101,F307,C108,DFW,LAX,39132,48055,8923,7123,1983,200,160,10:52 -> 13:20
T101,F308,C54,LAX,DFW,56515,65438,8923,7123,1983,200,160,15:41 -> 18:10
T101,F309,C64,DFW,JFK,73668,83721,10053,8253,2234,200,160,20:27 -> 23:15
T102,F310,C110,SFO,DFW,19920,30499,10579,8779,2351,120,96,05:32 -> 08:28
T102,F311,C81,DFW,ORD,58389,64194,5805,4005,1290,120,96,16:13 -> 17:49
T103,F312,C111,CLT,JFK,20760,24675,3915,2115,870,200,160,05:46 -> 06:51
T103,F313,C111,JFK,ORD,43352,48693,5341,3541,1187,200,160,12:02 -> 13:31
T103,F314,C77,ORD,JFK,74463,79804,5341,3541,1187,200,160,20:41 -> 22:10
T103,F315,C55,JFK,DFW,83302,93355,10053,8253,2234,200,160,23:08 -> 01:55 (+1)
T104,F316,C112,PHX,ATL,20220,31690,11470,9670,2549,200,160,05:37 -> 08:48
T104,F317,C97,ATL,JFK,56146,61645,5499,3699,1222,200,160,15:35 -> 17:07
T105,F318,C113,JFK,ATL,20280,25779,5499,3699,1222,200,160,05:38 -> 07:09
T105,F319,C101,ATL,ORD,48215,52607,4392,2592,976,200,160,13:23 -> 14:36
T105,F320,C78,ORD,PHX,73312,83720,10408,8608,2313,200,160,20:21 -> 23:15
T106,F321,C114,LAX,DEN,20820,27052,6232,4432,1385,120,96,05:47 -> 07:30
T106,F322,C89,DEN,LAX,47279,53511,6232,4432,1385,120,96,13:07 -> 14:51
T106,F323,C82,LAX,ORD,58739,71348,12609,10809,2802,120,96,16:18 -> 19:49
T107,F324,C115,PHX,ATL,20280,31750,11470,9670,2549,160,128,05:38 -> 08:49
T107,F325,C106,ATL,DEN,51483,60150,8667,6867,1926,160,128,14:18 -> 16:42
T107,F326,C47,DEN,DFW,82285,86929,4644,2844,1032,160,128,22:51 -> 00:08 (+1)
T108,F327,C116,SFO,DFW,20220,30799,10579,8779,2351,200,160,05:37 -> 08:33
T108,F328,C84,DFW,ATL,59826,65109,5283,3483,1174,200,160,16:37 -> 18:05
T109,F329,C117,JFK,CLT,20580,24495,3915,2115,870,200,160,05:43 -> 06:48
T109,F330,C117,CLT,JFK,31448,35363,3915,2115,870,200,160,08:44 -> 09:49
T109,F331,C63,JFK,DFW,67023,77076,10053,8253,2234,200,160,18:37 -> 21:24
T110,F332,C118,SFO,DFW,20580,31159,10579,8779,2351,120,96,05:43 -> 08:39
T110,F333,C83,DFW,SFO,66686,77265,10579,8779,2351,120,96,18:31 -> 21:27
T111,F334,C119,SFO,DFW,20160,30739,10579,8779,2351,160,128,05:36 -> 08:32
T111,F335,C109,DFW,ATL,50401,55684,5283,3483,1174,160,128,14:00 -> 15:28
T111,F336,C109,ATL,DFW,59337,64620,5283,3483,1174,160,128,16:28 -> 17:57
T111,F337,C54,DFW,LAX,67255,76178,8923,7123,1983,160,128,18:40 -> 21:09
T112,F338,C120,ORD,JFK,20520,25861,5341,3541,1187,120,96,05:42 -> 07:11
T112,F339,C120,JFK,ORD,29930,35271,5341,3541,1187,120,96,08:18 -> 09:47
T112,F340,C101,ORD,JFK,57883,63224,5341,3541,1187,120,96,16:04 -> 17:33
T112,F341,C80,JFK,CLT,78998,82913,3915,2115,870,120,96,21:56 -> 23:01
T113,F342,C121,ORD,LAX,20760,33369,12609,10809,2802,160,128,05:46 -> 09:16
T113,F343,C108,LAX,DFW,51805,60728,8923,7123,1983,160,128,14:23 -> 16:52
T113,F344,C110,DFW,LAX,62981,71904,8923,7123,1983,160,128,17:29 -> 19:58
T114,F345,C122,PHX,ATL,20880,32350,11470,9670,2549,200,160,05:48 -> 08:59
T114,F346,C112,ATL,PHX,49848,61318,11470,9670,2549,200,160,13:50 -> 17:01
T115,F347,C123,ORD,DFW,20100,25905,5805,4005,1290,120,96,05:35 -> 07:11
T115,F348,C116,DFW,LAX,36293,45216,8923,7123,1983,120,96,10:04 -> 12:33
T115,F349,C89,LAX,DFW,57740,66663,8923,7123,1983,120,96,16:02 -> 18:31
T116,F350,C124,ATL,DFW,20160,25443,5283,3483,1174,200,160,05:36 -> 07:04
T116,F351,C118,DFW,PHX,36312,42580,6268,4468,1393,200,160,10:05 -> 11:49
T116,F352,C103,PHX,DFW,70248,76516,6268,4468,1393,200,160,19:30 -> 21:15
T117,F353,C125,LAX,ORD,19800,32409,12609,10809,2802,200,160,05:30 -> 09:00
T117,F354,C120,ORD,LAX,49091,61700,12609,10809,2802,200,160,13:38 -> 17:08
T117,F355,C69,LAX,DEN,73569,79801,6232,4432,1385,200,160,20:26 -> 22:10
T118,F356,C126,CLT,JFK,20280,24195,3915,2115,870,200,160,05:38 -> 06:43
T118,F357,C117,JFK,CLT,56511,60426,3915,2115,870,200,160,15:41 -> 16:47
T118,F358,C99,CLT,JFK,71371,75286,3915,2115,870,200,160,19:49 -> 20:54
T118,F359,C70,JFK,CLT,82270,86185,3915,2115,870,200,160,22:51 -> 23:56
T119,F360,C127,ATL,JFK,19860,25359,5499,3699,1222,120,96,05:31 -> 07:02
T119,F361,C126,JFK,ATL,38360,43859,5499,3699,1222,120,96,10:39 -> 12:10
T119,F362,C113,ATL,ORD,58323,62715,4392,2592,976,120,96,16:12 -> 17:25
T119,F363,C33,ORD,DEN,85678,92095,6417,4617,1426,120,96,23:47 -> 01:34 (+1)
T120,F364,C128,SFO,ORD,19980,33313,13333,11533,2963,120,96,05:33 -> 09:15
T120,F365,C111,ORD,ATL,54778,59170,4392,2592,976,120,96,15:12 -> 16:26
T120,F366,C84,ATL,LAS,77587,90205,12618,10818,2804,120,96,21:33 -> 01:03 (+1)
T121,F367,C129,SFO,PHX,20340,25047,4707,2907,1046,160,128,05:39 -> 06:57
T121,F368,C129,PHX,ATL,41027,52497,11470,9670,2549,160,128,11:23 -> 14:34
T121,F369,C100,ATL,DEN,66776,75443,8667,6867,1926,160,128,18:32 -> 20:57
T122,F370,C130,DFW,DEN,20160,24804,4644,2844,1032,160,128,05:36 -> 06:53
T122,F371,C87,DEN,JFK,55154,66894,11740,9940,2609,160,128,15:19 -> 18:34
T123,F372,C131,PHX,SFO,20520,25227,4707,2907,1046,200,160,05:42 -> 07:00
T123,F373,C102,SFO,ORD,45285,58618,13333,11533,2963,200,160,12:34 -> 16:16
T123,F374,C81,ORD,ATL,76492,80884,4392,2592,976,200,160,21:14 -> 22:28
T124,F375,C132,CLT,PHX,19980,32796,12816,11016,2848,200,160,05:33 -> 09:06
T124,F376,C118,PHX,ORD,62001,72409,10408,8608,2313,200,160,17:13 -> 20:06
T124,F377,C59,ORD,DEN,80774,87191,6417,4617,1426,200,160,22:26 -> 00:13 (+1)
T125,F378,C133,SFO,ORD,20280,33613,13333,11533,2963,200,160,05:38 -> 09:20
T125,F379,C125,ORD,LAS,50405,61344,10939,9139,2431,200,160,14:00 -> 17:02
T125,F380,C56,LAS,DFW,80141,87764,7623,5823,1694,200,160,22:15 -> 00:22 (+1)
T126,F381,C134,CLT,JFK,20340,24255,3915,2115,870,120,96,05:39 -> 06:44
T126,F382,C134,JFK,CLT,26300,30215,3915,2115,870,120,96,07:18 -> 08:23
T126,F383,C134,CLT,JFK,35136,39051,3915,2115,870,120,96,09:45 -> 10:50
T126,F384,C127,JFK,ATL,49632,55131,5499,3699,1222,120,96,13:47 -> 15:18
T126,F385,C111,ATL,ORD,65091,69483,4392,2592,976,120,96,18:04 -> 19:18
T127,F386,C135,SFO,PHX,20160,24867,4707,2907,1046,200,160,05:36 -> 06:54
T127,F387,C132,PHX,DFW,38365,44633,6268,4468,1393,200,160,10:39 -> 12:23
T127,F388,C119,DFW,ATL,56541,61824,5283,3483,1174,200,160,15:42 -> 17:10
T127,F389,C85,ATL,DFW,74601,79884,5283,3483,1174,200,160,20:43 -> 22:11
T128,F390,C136,ATL,DEN,19800,28467,8667,6867,1926,120,96,05:30 -> 07:54
T128,F391,C90,DEN,ATL,32621,41288,8667,6867,1926,120,96,09:03 -> 11:28
T128,F392,C90,ATL,ORD,51594,55986,4392,2592,976,120,96,14:19 -> 15:33
T128,F393,C92,ORD,DFW,65368,71173,5805,4005,1290,120,96,18:09 -> 19:46
T128,F394,C25,DFW,ORD,84139,89944,5805,4005,1290,120,96,23:22 -> 00:59 (+1)
T129,F395,C137,LAX,ORD,20400,33009,12609,10809,2802,200,160,05:40 -> 09:10
T129,F396,C128,ORD,LAX,52280,64889,12609,10809,2802,200,160,14:31 -> 18:01
T130,F397,C138,LAS,DEN,20340,24880,4540,2740,1009,160,128,05:39 -> 06:54
T130,F398,C114,DEN,ATL,50781,59448,8667,6867,1926,160,128,14:06 -> 16:30
T131,F399,C139,ATL,PHX,20160,31630,11470,9670,2549,200,160,05:36 -> 08:47
T131,F400,C135,PHX,ATL,60341,71811,11470,9670,2549,200,160,16:45 -> 19:56
T132,F401,C140,PHX,ATL,20940,32410,11470,9670,2549,160,128,05:49 -> 09:00
T132,F402,C114,ATL,DEN,63129,71796,8667,6867,1926,160,128,17:32 -> 19:56
T133,F403,C141,ORD,JFK,20340,25681,5341,3541,1187,120,96,05:39 -> 07:08
T133,F404,C134,JFK,DEN,53476,65216,11740,9940,2609,120,96,14:51 -> 18:06
T133,F405,C93,DEN,JFK,80100,91840,11740,9940,2609,120,96,22:15 -> 01:30 (+1)
T134,F406,C142,DEN,ATL,20280,28947,8667,6867,1926,120,96,05:38 -> 08:02
T134,F407,C115,ATL,PHX,59155,70625,11470,9670,2549,120,96,16:25 -> 19:37
T135,F408,C143,LAX,ORD,19920,32529,12609,10809,2802,120,96,05:32 -> 09:02
T135,F409,C133,ORD,ATL,49419,53811,4392,2592,976,120,96,13:43 -> 14:56
T135,F410,C119,ATL,LAS,69042,81660,12618,10818,2804,120,96,19:10 -> 22:41
T136,F411,C144,LAS,SFO,20760,23748,2988,1188,664,200,160,05:46 -> 06:35
T136,F412,C131,SFO,ORD,28177,41510,13333,11533,2963,200,160,07:49 -> 11:31
T136,F413,C137,ORD,LAX,57242,69851,12609,10809,2802,200,160,15:54 -> 19:24
T137,F414,C145,PHX,DEN,20460,24816,4356,2556,968,160,128,05:41 -> 06:53
T137,F415,C130,DEN,LAX,43240,49472,6232,4432,1385,160,128,12:00 -> 13:44
T137,F416,C95,LAX,DFW,75359,84282,8923,7123,1983,160,128,20:55 -> 23:24
T138,F417,C146,ATL,DFW,20340,25623,5283,3483,1174,200,160,05:39 -> 07:07
T138,F418,C123,DFW,ATL,49524,54807,5283,3483,1174,200,160,13:45 -> 15:13
T138,F419,C122,ATL,DFW,58681,63964,5283,3483,1174,200,160,16:18 -> 17:46
T138,F420,C108,DFW,JFK,66916,76969,10053,8253,2234,200,160,18:35 -> 21:22
T138,F421,C74,JFK,CLT,83902,87817,3915,2115,870,200,160,23:18 -> 00:23 (+1)
T139,F422,C147,ATL,DFW,20940,26223,5283,3483,1174,120,96,05:49 -> 07:17
T139,F423,C124,DFW,ATL,58207,63490,5283,3483,1174,120,96,16:10 -> 17:38
T140,F424,C148,ATL,DFW,20880,26163,5283,3483,1174,160,128,05:48 -> 07:16
T140,F425,C132,DFW,ATL,58852,64135,5283,3483,1174,160,128,16:20 -> 17:48
T140,F426,C123,ATL,LAS,70159,82777,12618,10818,2804,160,128,19:29 -> 22:59
T141,F427,C149,ATL,ORD,20940,25332,4392,2592,976,120,96,05:49 -> 07:02
T141,F428,C149,ORD,ATL,30361,34753,4392,2592,976,120,96,08:26 -> 09:39
T141,F429,C126,ATL,JFK,52901,58400,5499,3699,1222,120,96,14:41 -> 16:13
T141,F430,C97,JFK,ATL,64417,69916,5499,3699,1222,120,96,17:53 -> 19:25
T141,F431,C124,ATL,DFW,78400,83683,5283,3483,1174,120,96,21:46 -> 23:14
T142,F432,C150,PHX,SFO,20580,25287,4707,2907,1046,200,160,05:43 -> 07:01
T142,F433,C144,SFO,PHX,40001,44708,4707,2907,1046,200,160,11:06 -> 12:25
T142,F434,C139,PHX,SFO,51632,56339,4707,2907,1046,200,160,14:20 -> 15:38
T142,F435,C60,SFO,PHX,75999,80706,4707,2907,1046,200,160,21:06 -> 22:25
T143,F436,C151,DFW,DEN,20280,24924,4644,2844,1032,200,160,05:38 -> 06:55
T143,F437,C136,DEN,SFO,38711,45695,6984,5184,1552,200,160,10:45 -> 12:41
T143,F438,C71,SFO,DEN,69159,76143,6984,5184,1552,200,160,19:12 -> 21:09
T144,F439,C152,DEN,JFK,20280,32020,11740,9940,2609,200,160,05:38 -> 08:53
T144,F440,C141,JFK,DEN,53182,64922,11740,9940,2609,200,160,14:46 -> 18:02
T145,F441,C153,ORD,PHX,20640,31048,10408,8608,2313,120,96,05:44 -> 08:37
T145,F442,C144,PHX,ORD,46980,57388,10408,8608,2313,120,96,13:03 -> 15:56
T146,F443,C154,CLT,DFW,20040,26803,6763,4963,1503,200,160,05:34 -> 07:26
T146,F444,C146,DFW,CLT,58704,65467,6763,4963,1503,200,160,16:18 -> 18:11
T147,F445,C155,ATL,JFK,20820,26319,5499,3699,1222,200,160,05:47 -> 07:18
T147,F446,C152,JFK,DEN,47565,59305,11740,9940,2609,200,160,13:12 -> 16:28
T148,F447,C156,PHX,ATL,19920,31390,11470,9670,2549,120,96,05:32 -> 08:43
T148,F448,C140,ATL,JFK,52633,58132,5499,3699,1222,120,96,14:37 -> 16:08
T148,F449,C87,JFK,ATL,74561,80060,5499,3699,1222,120,96,20:42 -> 22:14
T149,F450,C157,DFW,ATL,20940,26223,5283,3483,1174,120,96,05:49 -> 07:17
T149,F451,C129,ATL,DEN,56542,65209,8667,6867,1926,120,96,15:42 -> 18:06
T149,F452,C104,DEN,PHX,68596,72952,4356,2556,968,120,96,19:03 -> 20:15
