Tail,Flight,Crew,From,To,SDT,SAT,Flight_time,Cruise_time,Distance,Capacity,Pax,Timestring
T77,F293,C80,PHL,PAH,82760,88236,5476,3676,1217,120,96,22:59 -> 00:30 (+1)
T78,F294,C81,MKG,JFK,20820,25621,4801,3001,1067,120,96,05:47 -> 07:07
T78,F295,C81,JFK,HOU,27747,38079,10332,8532,2296,120,96,07:42 -> 10:34
T78,F296,C81,HOU,JFK,63180,73512,10332,8532,2296,120,96,17:33 -> 20:25
T78,F297,C76,JFK,HOU,81197,91529,10332,8532,2296,120,96,22:33 -> 01:25 (+1)
T79,F298,C82,SGF,SEA,20640,32398,11758,9958,2613,120,96,05:44 -> 08:59
T79,F299,C82,SEA,OAK,40675,45539,4864,3064,1081,120,96,11:17 -> 12:38
T79,F300,C82,OAK,LAS,54554,57497,2943,1143,654,120,96,15:09 -> 15:58
T79,F301,C82,LAS,OAK,66139,69082,2943,1143,654,120,96,18:22 -> 19:11
T79,F302,C82,OAK,AUS,81390,92212,10822,9022,2405,120,96,22:36 -> 01:36 (+1)
